sample annotationSample annotation numSpecies totRelAbundance
XKB-001 XVA-001 strainsNotShared 16 0.71991158061715
XKB-001 XVA-001 strainsUnknown 18 0.0417370554356422
XKB-001 XVB-001 speciesNotShared 163 0.183977953615852
XKB-001 XVB-001 strainsNotShared 15 0.74163488595073
XKB-001 XVB-001 strainsUnknown 15 0.074387160433213
XLA-001 XAA-002 speciesNotShared 155 0.31360065307097
XLA-001 XAA-002 strainsNotShared 11 0.57247747604865
XLA-001 XAA-002 strainsUnknown 14 0.113921870879689
XLA-001 XAC-002 speciesNotShared 150 0.296472781991344
XLA-001 XAC-002 strainsNotShared 9 0.5390745147961
XLA-001 XAC-002 strainsUnknown 21 0.164452703211866
XLA-001 XAD-003 speciesNotShared 157 0.780661668970924
XLA-001 XAD-003 strainsNotShared 7 0.19298326243648
XLA-001 XAD-003 strainsUnknown 16 0.0263550685919054
XLA-001 XBA-001 speciesNotShared 151 0.279409936993981
XLA-001 XBA-001 strainsNotShared 11 0.60300662578469
XLA-001 XBA-001 strainsShared 1 0.0143846463128
XLA-001 XBA-001 strainsUnknown 17 0.103198790907839
XLA-001 XBB-001 speciesNotShared 146 0.233353074820238
XLA-001 XBB-001 strainsNotShared 13 0.63215396361772
XLA-001 XBB-001 strainsShared 2 0.0985159621101
XLA-001 XBB-001 strainsUnknown 19 0.0359769994512514
XLA-001 XCA-001 speciesNotShared 144 0.195640033455836
XLA-001 XCA-001 strainsNotShared 14 0.60286032109107
XLA-001 XCA-001 strainsShared 3 0.1504786037727
XLA-001 XCA-001 strainsUnknown 19 0.051021041679703
XLA-001 XCB-001 speciesNotShared 149 0.24108860989903
XLA-001 XCB-001 strainsNotShared 9 0.63983996694056
XLA-001 XCB-001 strainsUnknown 22 0.11907142315972
XLA-001 XDA-001 speciesNotShared 150 0.254017174209939
XLA-001 XDA-001 strainsNotShared 13 0.67345929575836
XLA-001 XDA-001 strainsUnknown 17 0.0725235300310108
XLA-001 XDB-001 speciesNotShared 144 0.111369564764805
XLA-001 XDB-001 strainsNotShared 11 0.72433123834296
XLA-001 XDB-001 strainsUnknown 25 0.164299196891545
XLA-001 XEA-001 speciesNotShared 147 0.248325048593808
XLA-001 XEA-001 strainsNotShared 9 0.55511648548209
XLA-001 XEA-001 strainsUnknown 24 0.196558465923412
XLA-001 XEB-001 speciesNotShared 146 0.127575254357884
XLA-001 XEB-001 strainsNotShared 15 0.83796566532473
XLA-001 XEB-001 strainsUnknown 19 0.0344590803166952
XLA-001 XFA-001 speciesNotShared 142 0.242074460361053
XLA-001 XFA-001 strainsNotShared 18 0.71354111589466
XLA-001 XFA-001 strainsUnknown 20 0.0443844237435964
XLA-001 XFB-001 speciesNotShared 138 0.142590642927914
XLA-001 XFB-001 strainsNotShared 17 0.80573166599402
XLA-001 XFB-001 strainsUnknown 25 0.051677691077375
XLA-001 XGA-001 speciesNotShared 148 0.216588265557343
XLA-001 XGA-001 strainsNotShared 17 0.73326854421691
XLA-001 XGA-001 strainsUnknown 15 0.050143190225056
XLA-001 XGB-001 speciesNotShared 160 0.353641075657465
XLA-001 XGB-001 strainsNotShared 9 0.49687841559807
XLA-001 XGB-001 strainsUnknown 11 0.149480508743774
XLA-001 XGC-001 speciesNotShared 148 0.25331450509263
XLA-001 XGC-001 strainsNotShared 11 0.32733172261669
XLA-001 XGC-001 strainsUnknown 21 0.419353772289989
XLA-001 XHA-003 speciesNotShared 154 0.599568693440549
XLA-001 XHA-003 strainsNotShared 8 0.31230016652568
XLA-001 XHA-003 strainsUnknown 18 0.0881311400330807
XLA-001 XHB-001 speciesNotShared 152 0.295986759351179
XLA-001 XHB-001 strainsNotShared 7 0.62605294583214
XLA-001 XHB-001 strainsUnknown 21 0.0779602948159902
XLA-001 XHC-001 speciesNotShared 148 0.0987130748022482
XLA-001 XHC-001 strainsNotShared 14 0.84828252619176
XLA-001 XHC-001 strainsUnknown 18 0.0530043990053011
XLA-001 XIA-002 speciesNotShared 139 0.0800567628514969
XLA-001 XIA-002 strainsNotShared 12 0.6887112909714
XLA-001 XIA-002 strainsShared 1 0.03223308354
XLA-001 XIA-002 strainsUnknown 28 0.198998862636413
XLA-001 XIB-002 speciesNotShared 147 0.0728634807820975
XLA-001 XIB-002 strainsNotShared 12 0.84375146570101
XLA-001 XIB-002 strainsUnknown 21 0.0833850535162019
XLA-001 XIC-008 speciesNotShared 145 0.292676718431136
XLA-001 XIC-008 strainsNotShared 11 0.56580612749066
XLA-001 XIC-008 strainsUnknown 24 0.141517154077513
XLA-001 XJA-001 speciesNotShared 158 0.172806364691807
XLA-001 XJA-001 strainsNotShared 3 0.33942140587969
XLA-001 XJA-001 strainsUnknown 19 0.487772229427813
XLA-001 XJB-001 speciesNotShared 160 0.474467895085007
XLA-001 XJB-001 strainsNotShared 12 0.47029310248126
XLA-001 XJB-001 strainsShared 1 0.0341142044354
XLA-001 XJB-001 strainsUnknown 7 0.0211247979976425
XLA-001 XKA-001 speciesNotShared 155 0.419922854416179
XLA-001 XKA-001 strainsNotShared 6 0.50911901970444
XLA-001 XKA-001 strainsUnknown 19 0.0709581258786908
XLA-001 XKB-001 speciesNotShared 155 0.328587326535675
XLA-001 XKB-001 strainsNotShared 13 0.63094669738645
XLA-001 XKB-001 strainsUnknown 12 0.0404659760771839
XLA-001 XLA-001 speciesNotShared 138 0.0177523430423694
XLA-001 XLA-001 strainsUnknown 42 0.98224765695694
XLA-001 XLB-001 speciesNotShared 140 0.103259688491994
XLA-001 XLB-001 strainsNotShared 4 0.2824713130231
XLA-001 XLB-001 strainsShared 12 0.47937785636717
XLA-001 XLB-001 strainsUnknown 24 0.134891142117045
XLA-001 XMA-001 speciesNotShared 151 0.251746695294329
XLA-001 XMA-001 strainsNotShared 12 0.69547910743386
XLA-001 XMA-001 strainsUnknown 17 0.0527741972711199
XLA-001 XMB-001 speciesNotShared 143 0.100468341897345
XLA-001 XMB-001 strainsNotShared 10 0.30768148085249
XLA-001 XMB-001 strainsUnknown 27 0.591850177249475
XLA-001 XNA-001 speciesNotShared 144 0.206855535559291
XLA-001 XNA-001 strainsNotShared 13 0.62824062489601
XLA-001 XNA-001 strainsShared 1 0.0143846463128
XLA-001 XNA-001 strainsUnknown 22 0.150519193231208
XLA-001 XNB-001 speciesNotShared 154 0.148751169313863
XLA-001 XNB-001 strainsNotShared 13 0.79190961275886
XLA-001 XNB-001 strainsShared 1 0.0341142044354
XLA-001 XNB-001 strainsUnknown 12 0.0252250134911861
XLA-001 XOA-001 speciesNotShared 158 0.112297555682929
XLA-001 XOA-001 strainsNotShared 10 0.64395618893505
XLA-001 XOA-001 strainsUnknown 12 0.243746255381331
XLA-001 XOB-001 speciesNotShared 145 0.140594198866302
XLA-001 XOB-001 strainsNotShared 13 0.80717425657594
XLA-001 XOB-001 strainsUnknown 22 0.0522315445570677
XLA-001 XPA-002 speciesNotShared 145 0.224101346481605
XLA-001 XPA-002 strainsNotShared 16 0.73456344475784
XLA-001 XPA-002 strainsUnknown 19 0.0413352087598639
XLA-001 XPB-008 speciesNotShared 143 0.0807712914248734
XLA-001 XPB-008 strainsNotShared 12 0.41019715383642
XLA-001 XPB-008 strainsShared 1 0.0841313157973
XLA-001 XPB-008 strainsUnknown 24 0.424900238940716
XLA-001 XQA-001 speciesNotShared 135 0.0457559487853546
XLA-001 XQA-001 strainsNotShared 18 0.83643830540857
XLA-001 XQA-001 strainsShared 1 0.0341142044354
XLA-001 XQA-001 strainsUnknown 26 0.0836915413699847
XLA-001 XQB-001 speciesNotShared 143 0.0461844177401404
XLA-001 XQB-001 strainsNotShared 18 0.78515820527655
XLA-001 XQB-001 strainsShared 1 0.0841313157973
XLA-001 XQB-001 strainsUnknown 18 0.084526061185319
XLA-001 XRA-001 speciesNotShared 149 0.261849449965751
XLA-001 XRA-001 strainsNotShared 13 0.7137944694301
XLA-001 XRA-001 strainsUnknown 18 0.0243560806034585
XLA-001 XRB-002 speciesNotShared 151 0.143108337404498
XLA-001 XRB-002 strainsNotShared 10 0.69695120517219
XLA-001 XRB-002 strainsUnknown 19 0.159940457422622
XLA-001 XSA-001 speciesNotShared 157 0.270886958645953
XLA-001 XSA-001 strainsNotShared 13 0.69808505980509
XLA-001 XSA-001 strainsUnknown 10 0.0310279815482661
XLA-001 XSB-001 speciesNotShared 149 0.266896433821973
XLA-001 XSB-001 strainsNotShared 14 0.67862713473803
XLA-001 XSB-001 strainsUnknown 17 0.0544764314393065
XLA-001 XTA-001 speciesNotShared 145 0.257420119505534
XLA-001 XTA-001 strainsNotShared 11 0.58717185799427
XLA-001 XTA-001 strainsShared 1 0.0841313157973
XLA-001 XTA-001 strainsUnknown 23 0.0712767067022057
XLA-001 XTB-001 speciesNotShared 134 0.084799913832156
XLA-001 XTB-001 strainsNotShared 12 0.77122492660499
XLA-001 XTB-001 strainsUnknown 34 0.143975159562163
XLA-001 XUA-001 speciesNotShared 137 0.0756548762538955
XLA-001 XUA-001 strainsNotShared 18 0.87768254797365
XLA-001 XUA-001 strainsUnknown 25 0.0466625757717639
XLA-001 XUB-001 speciesNotShared 145 0.27558000790949
XLA-001 XUB-001 strainsNotShared 16 0.62995292510567
XLA-001 XUB-001 strainsShared 1 0.00797314315866
XLA-001 XUB-001 strainsUnknown 18 0.086493923825489
XLA-001 XVA-001 speciesNotShared 143 0.225598635014119
XLA-001 XVA-001 strainsNotShared 16 0.74083699592307
XLA-001 XVA-001 strainsUnknown 21 0.03356436906212
XLA-001 XVB-001 speciesNotShared 146 0.230995310679065
XLA-001 XVB-001 strainsNotShared 15 0.39672920747198
XLA-001 XVB-001 strainsShared 3 0.35123839443746
XLA-001 XVB-001 strainsUnknown 16 0.0210370874108043
XLB-001 XAA-002 speciesNotShared 97 0.22957359989624
XLB-001 XAA-002 strainsNotShared 11 0.59269162162217
XLB-001 XAA-002 strainsUnknown 15 0.177734778480829
XLB-001 XAC-002 speciesNotShared 94 0.266467199504831
XLB-001 XAC-002 strainsNotShared 7 0.62730305784157
XLB-001 XAC-002 strainsUnknown 22 0.106229742652838
XLB-001 XAD-003 speciesNotShared 98 0.529601750563475
XLB-001 XAD-003 strainsNotShared 7 0.38283139001744
XLB-001 XAD-003 strainsUnknown 18 0.087566859418324
XLB-001 XBA-001 speciesNotShared 98 0.227751293820997
XLB-001 XBA-001 strainsNotShared 9 0.59103053344948
XLB-001 XBA-001 strainsUnknown 16 0.181218172728762
XLB-001 XBB-001 speciesNotShared 94 0.188744949734314
XLB-001 XBB-001 strainsNotShared 14 0.67660916505004
XLB-001 XBB-001 strainsUnknown 15 0.134645885214885
XLB-001 XCA-001 speciesNotShared 87 0.122432510789978
XLB-001 XCA-001 strainsNotShared 15 0.75528366177479
XLB-001 XCA-001 strainsUnknown 21 0.122283827434471
XLB-001 XCB-001 speciesNotShared 92 0.143973669149649
XLB-001 XCB-001 strainsNotShared 11 0.75759067551645
XLB-001 XCB-001 strainsUnknown 20 0.0984356553331405
XLB-001 XDA-001 speciesNotShared 89 0.214897821634498
XLB-001 XDA-001 strainsNotShared 12 0.71334662087945
XLB-001 XDA-001 strainsUnknown 22 0.0717555574852909
XLB-001 XDB-001 speciesNotShared 88 0.145175205098915
XLB-001 XDB-001 strainsNotShared 12 0.74434131253626
XLB-001 XDB-001 strainsUnknown 23 0.110483482364064
XLB-001 XEA-001 speciesNotShared 87 0.158650132388836
XLB-001 XEA-001 strainsNotShared 7 0.33089773449511
XLB-001 XEA-001 strainsUnknown 29 0.510452133115293
XLB-001 XEB-001 speciesNotShared 90 0.0763055753236829
XLB-001 XEB-001 strainsNotShared 19 0.82576415429474
XLB-001 XEB-001 strainsUnknown 14 0.0979302703808164
XLB-001 XFA-001 speciesNotShared 86 0.17676766782841
XLB-001 XFA-001 strainsNotShared 15 0.67799224125645
XLB-001 XFA-001 strainsUnknown 22 0.145240090914379
XLB-001 XFB-001 speciesNotShared 81 0.188718830718615
XLB-001 XFB-001 strainsNotShared 16 0.68857652417039
XLB-001 XFB-001 strainsUnknown 26 0.122704645110234
XLB-001 XGA-001 speciesNotShared 91 0.249433097366604
XLB-001 XGA-001 strainsNotShared 10 0.68205178591444
XLB-001 XGA-001 strainsUnknown 22 0.0685151167181951
XLB-001 XGB-001 speciesNotShared 103 0.237280263340999
XLB-001 XGB-001 strainsNotShared 10 0.71385661315421
XLB-001 XGB-001 strainsUnknown 10 0.0488631235040305
XLB-001 XGC-001 speciesNotShared 86 0.185631904573785
XLB-001 XGC-001 strainsNotShared 13 0.55301684378077
XLB-001 XGC-001 strainsUnknown 24 0.261351251644684
XLB-001 XHA-003 speciesNotShared 97 0.340360951465736
XLB-001 XHA-003 strainsNotShared 11 0.425198275702
XLB-001 XHA-003 strainsUnknown 15 0.234440772831503
XLB-001 XHB-001 speciesNotShared 93 0.233569959486137
XLB-001 XHB-001 strainsNotShared 7 0.60357449243131
XLB-001 XHB-001 strainsUnknown 23 0.162855548081792
XLB-001 XHC-001 speciesNotShared 87 0.120706540390437
XLB-001 XHC-001 strainsNotShared 15 0.82620710583489
XLB-001 XHC-001 strainsUnknown 21 0.0530863537739127
XLB-001 XIA-002 speciesNotShared 82 0.165317032352899
XLB-001 XIA-002 strainsNotShared 10 0.51651421834963
XLB-001 XIA-002 strainsUnknown 31 0.318168749296711
XLB-001 XIB-002 speciesNotShared 88 0.1477847120689
XLB-001 XIB-002 strainsNotShared 11 0.56136101873034
XLB-001 XIB-002 strainsShared 1 0.143320664282
XLB-001 XIB-002 strainsUnknown 23 0.147533604917999
XLB-001 XIC-008 speciesNotShared 85 0.152592726188446
XLB-001 XIC-008 strainsNotShared 11 0.72373569319804
XLB-001 XIC-008 strainsUnknown 27 0.123671580612754
XLB-001 XJA-001 speciesNotShared 100 0.375593283702609
XLB-001 XJA-001 strainsNotShared 2 0.15320942223538
XLB-001 XJA-001 strainsUnknown 21 0.47119729406125
XLB-001 XJB-001 speciesNotShared 102 0.458354377065878
XLB-001 XJB-001 strainsNotShared 10 0.47502775690014
XLB-001 XJB-001 strainsUnknown 11 0.0666178660332217
XLB-001 XKA-001 speciesNotShared 100 0.369482547603259
XLB-001 XKA-001 strainsNotShared 6 0.16325672481759
XLB-001 XKA-001 strainsShared 1 0.0762968954834
XLB-001 XKA-001 strainsUnknown 16 0.390963832094991
XLB-001 XKB-001 speciesNotShared 95 0.239363752556968
XLB-001 XKB-001 strainsNotShared 9 0.58428005848866
XLB-001 XKB-001 strainsUnknown 19 0.176356188953611
XLB-001 XLA-001 speciesNotShared 84 0.0480479340700509
XLB-001 XLA-001 strainsNotShared 4 0.36352993719493
XLB-001 XLA-001 strainsShared 12 0.42482369955914
XLB-001 XLA-001 strainsUnknown 23 0.163598429175118
XLB-001 XLB-001 speciesNotShared 80 0.0105888423979694
XLB-001 XLB-001 strainsUnknown 43 0.98941115760127
XLB-001 XMA-001 speciesNotShared 92 0.219748764966242
XLB-001 XMA-001 strainsNotShared 8 0.58372068683551
XLB-001 XMA-001 strainsShared 2 0.0814145292647
XLB-001 XMA-001 strainsUnknown 21 0.115116018932788
XLB-001 XMB-001 speciesNotShared 88 0.118329938731681
XLB-001 XMB-001 strainsNotShared 7 0.50374907714746
XLB-001 XMB-001 strainsUnknown 28 0.377920984120098
XLB-001 XNA-001 speciesNotShared 84 0.10555376046128
XLB-001 XNA-001 strainsNotShared 14 0.68901942033843
XLB-001 XNA-001 strainsShared 1 0.0762968954834
XLB-001 XNA-001 strainsUnknown 24 0.129129923716129
XLB-001 XNB-001 speciesNotShared 91 0.263037167482017
XLB-001 XNB-001 strainsNotShared 13 0.70467272538445
XLB-001 XNB-001 strainsUnknown 19 0.0322901071327727
XLB-001 XOA-001 speciesNotShared 105 0.293102334225023
XLB-001 XOA-001 strainsNotShared 6 0.53328362844048
XLB-001 XOA-001 strainsUnknown 12 0.173614037333736
XLB-001 XOB-001 speciesNotShared 88 0.172995210640496
XLB-001 XOB-001 strainsNotShared 14 0.68714331098252
XLB-001 XOB-001 strainsUnknown 21 0.139861478376224
XLB-001 XPA-002 speciesNotShared 87 0.132684024451111
XLB-001 XPA-002 strainsNotShared 15 0.44056356511039
XLB-001 XPA-002 strainsUnknown 21 0.426752410437738
XLB-001 XPB-008 speciesNotShared 87 0.139339490191601
XLB-001 XPB-008 strainsNotShared 13 0.33654261159738
XLB-001 XPB-008 strainsUnknown 23 0.524117898210258
XLB-001 XQA-001 speciesNotShared 78 0.0327621917035654
XLB-001 XQA-001 strainsNotShared 22 0.8110437773964
XLB-001 XQA-001 strainsUnknown 23 0.156194030899274
XLB-001 XQB-001 speciesNotShared 85 0.0725402972611715
XLB-001 XQB-001 strainsNotShared 16 0.77021587249485
XLB-001 XQB-001 strainsUnknown 22 0.157243830243218
XLB-001 XRA-001 speciesNotShared 94 0.230714189906448
XLB-001 XRA-001 strainsNotShared 12 0.60086615205341
XLB-001 XRA-001 strainsUnknown 17 0.168419658039381
XLB-001 XRB-002 speciesNotShared 93 0.153433217227502
XLB-001 XRB-002 strainsNotShared 12 0.7351165093916
XLB-001 XRB-002 strainsUnknown 18 0.111450273380137
XLB-001 XSA-001 speciesNotShared 101 0.355102308787817
XLB-001 XSA-001 strainsNotShared 11 0.51006437688877
XLB-001 XSA-001 strainsUnknown 11 0.134833314322653
XLB-001 XSB-001 speciesNotShared 87 0.221325641702254
XLB-001 XSB-001 strainsNotShared 11 0.66540045966054
XLB-001 XSB-001 strainsUnknown 25 0.113273898636445
XLB-001 XTA-001 speciesNotShared 86 0.210378181298913
XLB-001 XTA-001 strainsNotShared 10 0.57701477527803
XLB-001 XTA-001 strainsUnknown 27 0.212607043422296
XLB-001 XTB-001 speciesNotShared 74 0.136022294117372
XLB-001 XTB-001 strainsNotShared 15 0.68449571076151
XLB-001 XTB-001 strainsUnknown 34 0.179481995120357
XLB-001 XUA-001 speciesNotShared 81 0.096412237537162
XLB-001 XUA-001 strainsNotShared 17 0.77371390518207
XLB-001 XUA-001 strainsUnknown 25 0.129873857280007
XLB-001 XUB-001 speciesNotShared 84 0.108953695640497
XLB-001 XUB-001 strainsNotShared 15 0.30791334701808
XLB-001 XUB-001 strainsShared 2 0.1543359347481
XLB-001 XUB-001 strainsUnknown 22 0.428797022592562
XLB-001 XVA-001 speciesNotShared 90 0.325478179384269
XLB-001 XVA-001 strainsNotShared 11 0.51968705580713
XLB-001 XVA-001 strainsUnknown 22 0.15483476480784
XLB-001 XVB-001 speciesNotShared 86 0.159538272099728
XLB-001 XVB-001 strainsNotShared 15 0.51665632924148
XLB-001 XVB-001 strainsShared 1 0.143320664282
XLB-001 XVB-001 strainsUnknown 21 0.180484734376032
XMA-001 XAA-002 speciesNotShared 106 0.208717601399095
XMA-001 XAA-002 strainsNotShared 10 0.56981383070535
XMA-001 XAA-002 strainsShared 1 0.0396066414115
XMA-001 XAA-002 strainsUnknown 13 0.181861926483577
XMA-001 XAC-002 speciesNotShared 101 0.283133315872577
XMA-001 XAC-002 strainsNotShared 11 0.52510572487431
XMA-001 XAC-002 strainsUnknown 18 0.191760959252635
XMA-001 XAD-003 speciesNotShared 106 0.621822739359365
XMA-001 XAD-003 strainsNotShared 6 0.27226932753347
XMA-001 XAD-003 strainsUnknown 18 0.105907933106687
XMA-001 XBA-001 speciesNotShared 107 0.374194657254278
XMA-001 XBA-001 strainsNotShared 13 0.54881218892683
XMA-001 XBA-001 strainsUnknown 10 0.0769931538184136
XMA-001 XBB-001 speciesNotShared 98 0.330356796312055
XMA-001 XBB-001 strainsNotShared 14 0.58098960859766
XMA-001 XBB-001 strainsUnknown 18 0.0886535950898068
XMA-001 XCA-001 speciesNotShared 99 0.0488984102160282
XMA-001 XCA-001 strainsNotShared 19 0.87700237087328
XMA-001 XCA-001 strainsUnknown 12 0.0740992189102138
XMA-001 XCB-001 speciesNotShared 105 0.122151881452405
XMA-001 XCB-001 strainsNotShared 10 0.67660348342994
XMA-001 XCB-001 strainsUnknown 15 0.201244635117177
XMA-001 XDA-001 speciesNotShared 102 0.23787760349487
XMA-001 XDA-001 strainsNotShared 14 0.58543939437641
XMA-001 XDA-001 strainsUnknown 14 0.176683002128242
XMA-001 XDB-001 speciesNotShared 94 0.233589523321237
XMA-001 XDB-001 strainsNotShared 12 0.65347942586148
XMA-001 XDB-001 strainsUnknown 24 0.112931050816805
XMA-001 XEA-001 speciesNotShared 101 0.0963710267070872
XMA-001 XEA-001 strainsNotShared 9 0.43279867765143
XMA-001 XEA-001 strainsUnknown 20 0.470830295641005
XMA-001 XEB-001 speciesNotShared 101 0.169274463005475
XMA-001 XEB-001 strainsNotShared 14 0.63731209856142
XMA-001 XEB-001 strainsShared 1 0.0886690065676
XMA-001 XEB-001 strainsUnknown 14 0.104744431865027
XMA-001 XFA-001 speciesNotShared 94 0.0493062018847319
XMA-001 XFA-001 strainsNotShared 16 0.77347140243505
XMA-001 XFA-001 strainsUnknown 20 0.17722239567974
XMA-001 XFB-001 speciesNotShared 96 0.269899116382458
XMA-001 XFB-001 strainsNotShared 16 0.63653549923978
XMA-001 XFB-001 strainsUnknown 18 0.0935653843772842
XMA-001 XGA-001 speciesNotShared 97 0.286587523314444
XMA-001 XGA-001 strainsNotShared 16 0.61144408891263
XMA-001 XGA-001 strainsUnknown 17 0.101968387772448
XMA-001 XGB-001 speciesNotShared 112 0.242204756813116
XMA-001 XGB-001 strainsNotShared 9 0.5808470154312
XMA-001 XGB-001 strainsUnknown 9 0.176948227755206
XMA-001 XGC-001 speciesNotShared 99 0.17191779605728
XMA-001 XGC-001 strainsNotShared 14 0.70927654038761
XMA-001 XGC-001 strainsUnknown 17 0.118805663554633
XMA-001 XHA-003 speciesNotShared 107 0.216202844897192
XMA-001 XHA-003 strainsNotShared 10 0.56255009650034
XMA-001 XHA-003 strainsUnknown 13 0.22124705860199
XMA-001 XHB-001 speciesNotShared 103 0.304865300167947
XMA-001 XHB-001 strainsNotShared 7 0.41700286395194
XMA-001 XHB-001 strainsUnknown 20 0.278131835879635
XMA-001 XHC-001 speciesNotShared 94 0.0881233993453622
XMA-001 XHC-001 strainsNotShared 17 0.54140363100167
XMA-001 XHC-001 strainsUnknown 19 0.37047296965249
XMA-001 XIA-002 speciesNotShared 93 0.128044298738749
XMA-001 XIA-002 strainsNotShared 14 0.64070203187832
XMA-001 XIA-002 strainsUnknown 23 0.231253669382453
XMA-001 XIB-002 speciesNotShared 101 0.117730290323836
XMA-001 XIB-002 strainsNotShared 10 0.483849122722
XMA-001 XIB-002 strainsUnknown 19 0.398420586953686
XMA-001 XIC-008 speciesNotShared 98 0.0819684269251543
XMA-001 XIC-008 strainsNotShared 13 0.73914489338238
XMA-001 XIC-008 strainsUnknown 19 0.178886679691988
XMA-001 XJA-001 speciesNotShared 107 0.52438622703742
XMA-001 XJA-001 strainsNotShared 3 0.07079959989651
XMA-001 XJA-001 strainsUnknown 20 0.404814173065592
XMA-001 XJB-001 speciesNotShared 114 0.575131918248473
XMA-001 XJB-001 strainsNotShared 8 0.35354928475735
XMA-001 XJB-001 strainsUnknown 8 0.0713187969936992
XMA-001 XKA-001 speciesNotShared 108 0.550808063619652
XMA-001 XKA-001 strainsNotShared 7 0.32525025314235
XMA-001 XKA-001 strainsUnknown 15 0.123941683237521
XMA-001 XKB-001 speciesNotShared 104 0.100779205426083
XMA-001 XKB-001 strainsNotShared 15 0.64626599727242
XMA-001 XKB-001 strainsUnknown 11 0.252954797301019
XMA-001 XLA-001 speciesNotShared 104 0.342904678486465
XMA-001 XLA-001 strainsNotShared 12 0.48555228736341
XMA-001 XLA-001 strainsUnknown 14 0.171543034149647
XMA-001 XLB-001 speciesNotShared 103 0.381655633662116
XMA-001 XLB-001 strainsNotShared 8 0.42203374544444
XMA-001 XLB-001 strainsShared 2 0.09543732123425
XMA-001 XLB-001 strainsUnknown 17 0.100873299658716
XMA-001 XMA-001 speciesNotShared 92 0.00739310534382205
XMA-001 XMA-001 strainsUnknown 38 0.9926068946557
XMA-001 XMB-001 speciesNotShared 96 0.0821062519427383
XMA-001 XMB-001 strainsNotShared 9 0.53374652876392
XMA-001 XMB-001 strainsShared 3 0.03125695742106
XMA-001 XMB-001 strainsUnknown 22 0.352890261871804
XMA-001 XNA-001 speciesNotShared 95 0.0316137102635086
XMA-001 XNA-001 strainsNotShared 17 0.86324135269661
XMA-001 XNA-001 strainsUnknown 18 0.105144937039403
XMA-001 XNB-001 speciesNotShared 104 0.385380236890555
XMA-001 XNB-001 strainsNotShared 12 0.58010917463404
XMA-001 XNB-001 strainsUnknown 14 0.0345105884749268
XMA-001 XOA-001 speciesNotShared 114 0.405754906156862
XMA-001 XOA-001 strainsNotShared 8 0.33100229451992
XMA-001 XOA-001 strainsUnknown 8 0.263242799322741
XMA-001 XOB-001 speciesNotShared 98 0.265035621311529
XMA-001 XOB-001 strainsNotShared 15 0.63991523796542
XMA-001 XOB-001 strainsUnknown 17 0.0950491407225729
XMA-001 XPA-002 speciesNotShared 97 0.266656901174859
XMA-001 XPA-002 strainsNotShared 18 0.57343679915265
XMA-001 XPA-002 strainsUnknown 15 0.159906299672013
XMA-001 XPB-008 speciesNotShared 98 0.0419628371837851
XMA-001 XPB-008 strainsNotShared 13 0.632168653178
XMA-001 XPB-008 strainsUnknown 19 0.325868509637737
XMA-001 XQA-001 speciesNotShared 95 0.0318085645869659
XMA-001 XQA-001 strainsNotShared 18 0.79258457658106
XMA-001 XQA-001 strainsUnknown 17 0.175606858831496
XMA-001 XQB-001 speciesNotShared 97 0.189197775213843
XMA-001 XQB-001 strainsNotShared 16 0.60242211213563
XMA-001 XQB-001 strainsUnknown 17 0.208380112650049
XMA-001 XRA-001 speciesNotShared 97 0.253190131288956
XMA-001 XRA-001 strainsNotShared 17 0.66479282050772
XMA-001 XRA-001 strainsUnknown 16 0.0820170482028457
XMA-001 XRB-002 speciesNotShared 103 0.239694625450177
XMA-001 XRB-002 strainsNotShared 10 0.5342663929239
XMA-001 XRB-002 strainsUnknown 17 0.226038981625445
XMA-001 XSA-001 speciesNotShared 109 0.510031769852602
XMA-001 XSA-001 strainsNotShared 11 0.3764607348378
XMA-001 XSA-001 strainsUnknown 10 0.11350749530912
XMA-001 XSB-001 speciesNotShared 100 0.155434112113375
XMA-001 XSB-001 strainsNotShared 13 0.58335247664991
XMA-001 XSB-001 strainsUnknown 17 0.261213411236237
XMA-001 XTA-001 speciesNotShared 95 0.178939540062565
XMA-001 XTA-001 strainsNotShared 12 0.5763704396017
XMA-001 XTA-001 strainsUnknown 23 0.244690020335257
XMA-001 XTB-001 speciesNotShared 90 0.0221655985174424
XMA-001 XTB-001 strainsNotShared 11 0.63589716044514
XMA-001 XTB-001 strainsUnknown 29 0.34193724103694
XMA-001 XUA-001 speciesNotShared 95 0.129644446946156
XMA-001 XUA-001 strainsNotShared 18 0.58621093975768
XMA-001 XUA-001 strainsUnknown 17 0.284144613295686
XMA-001 XUB-001 speciesNotShared 98 0.0377319516383472
XMA-001 XUB-001 strainsNotShared 18 0.77438314394044
XMA-001 XUB-001 strainsUnknown 14 0.187884904420735
XMA-001 XVA-001 speciesNotShared 94 0.398492642044274
XMA-001 XVA-001 strainsNotShared 16 0.57443003231068
XMA-001 XVA-001 strainsUnknown 20 0.0270773256445677
XMA-001 XVB-001 speciesNotShared 101 0.300533602815931
XMA-001 XVB-001 strainsNotShared 14 0.51372506415725
XMA-001 XVB-001 strainsShared 1 0.0886690065676
XMA-001 XVB-001 strainsUnknown 14 0.097072326458741
XMB-001 XAA-002 speciesNotShared 93 0.652233978976941
XMB-001 XAA-002 strainsNotShared 9 0.24961503611221
XMB-001 XAA-002 strainsUnknown 18 0.098150984911007
XMB-001 XAC-002 speciesNotShared 87 0.497662872322319
XMB-001 XAC-002 strainsNotShared 10 0.3641038363309
