species_id sample subjectSharedTimepointInitial subjectSharedTimepointFinal subjectSharedTimepointLastSequenced strainTurnover timeOfStrainTurnover
Barnesiella_intestinihominis_62208 XEB-064 TRUE NA NA FALSE NA
Barnesiella_intestinihominis_62208 XEB-293 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XEB-389 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XEB-036 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XEB-293 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XEB-029 TRUE TRUE NA FALSE NA
Coprococcus_eutactus_61480 XEB-036 TRUE TRUE NA FALSE NA
Coprococcus_eutactus_61480 XEB-064 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XEB-293 TRUE TRUE NA FALSE NA
Eubacterium_eligens_61678 XEB-029 TRUE TRUE TRUE FALSE NA
Eubacterium_eligens_61678 XEB-036 TRUE TRUE TRUE FALSE NA
Eubacterium_eligens_61678 XEB-064 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XEB-293 TRUE TRUE TRUE FALSE NA
Eubacterium_eligens_61678 XEB-389 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XEB-029 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XEB-036 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XEB-064 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XEB-293 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XEB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XEB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XEB-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_57453 XEB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_57453 XEB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_57453 XEB-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XEB-029 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_61481 XEB-036 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_61481 XEB-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XEB-293 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_61481 XEB-389 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XEB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XEB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XEB-064 TRUE NA NA FALSE NA
Guyana_massiliensis_60772 XEB-029 TRUE TRUE NA FALSE NA
Guyana_massiliensis_60772 XEB-036 TRUE TRUE NA FALSE NA
Guyana_massiliensis_60772 XEB-064 TRUE NA NA FALSE NA
Lachnospiraceae_bacterium_51870 XEB-293 TRUE NA NA FALSE NA
Odoribacter_splanchnicus_62174 XEB-029 TRUE TRUE NA FALSE NA
Odoribacter_splanchnicus_62174 XEB-036 TRUE TRUE NA FALSE NA
Odoribacter_splanchnicus_62174 XEB-064 TRUE NA NA FALSE NA
Oscillibacter_sp_60799 XEB-029 TRUE TRUE NA FALSE NA
Parabacteroides_distasonis_56985 XEB-029 TRUE TRUE NA FALSE NA
Parabacteroides_distasonis_56985 XEB-064 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XEB-293 TRUE TRUE NA FALSE NA
Parabacteroides_merdae_56972 XEB-029 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XEB-036 TRUE TRUE NA FALSE NA
Parabacteroides_merdae_56972 XEB-064 TRUE NA NA FALSE NA
Phascolarctobacterium_sp_59817 XEB-293 TRUE TRUE NA FALSE NA
Roseburia_hominis_61877 XEB-036 TRUE TRUE NA FALSE NA
Roseburia_hominis_61877 XEB-064 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XEB-293 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XEB-029 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XEB-036 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XEB-064 TRUE NA NA FALSE NA
Roseburia_inulinivorans_61943 XEB-293 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XEB-029 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XEB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XEB-064 TRUE NA NA FALSE NA
Ruminococcus_bicirculans_59300 XEB-293 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XEB-029 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XEB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XEB-064 TRUE NA NA FALSE NA
Ruminococcus_callidus_61479 XEB-029 TRUE TRUE NA FALSE NA
Ruminococcus_callidus_61479 XEB-036 TRUE TRUE NA FALSE NA
Ruminococcus_callidus_61479 XEB-064 TRUE NA NA FALSE NA
Ruminococcus_lactaris_55568 XEB-029 TRUE TRUE NA FALSE NA
Ruminococcus_lactaris_55568 XEB-064 TRUE NA NA FALSE NA
Ruminococcus_lactaris_55568 XEB-293 TRUE TRUE NA FALSE NA
Sutterella_wadsworthensis_56828 XEB-029 TRUE TRUE NA FALSE NA
Sutterella_wadsworthensis_56828 XEB-036 TRUE TRUE NA FALSE NA
Sutterella_wadsworthensis_56828 XEB-064 TRUE NA NA FALSE NA
Alistipes_finegoldii_56071 XFA-029 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-008 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-022 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-024 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-025 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-026 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-027 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-028 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XFA-029 TRUE NA NA FALSE NA
Alistipes_putredinis_61533 XFA-008 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-015 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-022 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-023 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-024 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-025 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-026 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-027 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-028 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-029 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-044 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-050 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-057 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-064 TRUE NA NA FALSE NA
Alistipes_putredinis_61533 XFA-242 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XFA-312 TRUE TRUE NA FALSE NA
Alistipes_shahii_62199 XFA-029 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XFA-029 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-031 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-033 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-035 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-036 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-064 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XFA-242 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_caccae_53434 XFA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XFA-064 TRUE NA NA FALSE NA
Bacteroides_caccae_53434 XFA-242 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-031 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-033 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-064 TRUE NA NA FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-242 TRUE TRUE TRUE FALSE NA
Bacteroides_cellulosilyticus_58046 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XFA-242 TRUE NA TRUE FALSE NA
Bacteroides_fragilis_54507 XFA-312 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-008 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-015 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-024 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-025 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-026 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-027 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-028 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-029 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XFA-030 TRUE NA NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-064 TRUE NA NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-242 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XFA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-044 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-064 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XFA-242 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XFA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-033 FALSE NA NA FALSE NA
Bacteroides_vulgatus_57955 XFA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-044 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-064 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XFA-242 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XFA-312 TRUE TRUE NA FALSE NA
Bacteroides_xylanisolvens_57185 XFA-008 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-024 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-025 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-026 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-027 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-028 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-029 TRUE FALSE NA FALSE NA
Bacteroides_xylanisolvens_57185 XFA-030 TRUE NA FALSE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-038 FALSE NA TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-039 FALSE NA TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-040 FALSE NA TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-057 FALSE NA TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-064 FALSE NA NA FALSE NA
Bacteroides_xylanisolvens_57185 XFA-242 FALSE TRUE TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XFA-312 FALSE TRUE NA FALSE NA
Barnesiella_intestinihominis_62208 XFA-027 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XFA-028 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XFA-029 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XFA-030 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XFA-064 TRUE NA NA FALSE NA
Barnesiella_intestinihominis_62208 XFA-242 TRUE TRUE TRUE FALSE NA
Barnesiella_intestinihominis_62208 XFA-312 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XFA-026 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-028 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-029 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-030 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-036 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-064 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XFA-242 TRUE TRUE TRUE FALSE NA
Blautia_wexlerae_56130 XFA-312 TRUE TRUE NA FALSE NA
Burkholderiales_bacterium_56577 XFA-025 TRUE NA NA FALSE NA
Burkholderiales_bacterium_56577 XFA-026 TRUE NA NA FALSE NA
Burkholderiales_bacterium_56577 XFA-027 TRUE NA NA FALSE NA
Burkholderiales_bacterium_56577 XFA-028 TRUE NA NA FALSE NA
Burkholderiales_bacterium_56577 XFA-029 TRUE NA NA FALSE NA
Clostridiales_bacterium_61057 XFA-026 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XFA-029 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XFA-036 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XFA-064 TRUE NA NA FALSE NA
Clostridiales_bacterium_61057 XFA-242 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XFA-312 TRUE TRUE NA FALSE NA
Coprococcus_comes_61587 XFA-029 TRUE TRUE NA FALSE NA
Coprococcus_comes_61587 XFA-033 TRUE TRUE TRUE FALSE NA
Coprococcus_comes_61587 XFA-034 TRUE TRUE TRUE FALSE NA
Coprococcus_comes_61587 XFA-035 TRUE TRUE TRUE FALSE NA
Coprococcus_comes_61587 XFA-036 TRUE TRUE TRUE FALSE NA
Coprococcus_comes_61587 XFA-064 TRUE NA NA FALSE NA
Coprococcus_comes_61587 XFA-242 TRUE TRUE TRUE FALSE NA
Coprococcus_comes_61587 XFA-312 TRUE TRUE NA FALSE NA
Coprococcus_eutactus_61480 XFA-024 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XFA-025 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XFA-026 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XFA-028 TRUE NA NA FALSE NA
Coprococcus_eutactus_61480 XFA-029 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-008 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-015 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-023 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-024 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-025 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-026 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-027 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-028 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-029 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XFA-030 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XFA-008 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-015 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-022 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-023 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-024 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-025 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-026 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-027 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-028 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-029 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-030 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-031 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-033 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-034 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-035 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-036 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-038 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-039 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-040 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-044 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-050 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-057 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-064 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XFA-242 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XFA-312 TRUE TRUE NA FALSE NA
Eubacterium_siraeum_57634 XFA-008 TRUE NA NA FALSE NA
Eubacterium_siraeum_57634 XFA-029 TRUE NA NA FALSE NA
Eubacterium_siraeum_57634 XFA-030 TRUE NA NA FALSE NA
Eubacterium_ventriosum_61474 XFA-036 TRUE TRUE NA FALSE NA
Eubacterium_ventriosum_61474 XFA-064 TRUE NA NA FALSE NA
Eubacterium_ventriosum_61474 XFA-242 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XFA-029 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-008 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-015 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-022 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-023 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-024 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-025 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-026 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-027 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-028 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-029 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-030 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-038 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-039 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-040 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-044 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-050 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-057 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-242 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XFA-312 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-008 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-015 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-022 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-023 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-024 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-025 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-026 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-027 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-028 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-029 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XFA-030 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_62201 XFA-029 TRUE NA FALSE TRUE 242
Faecalibacterium_prausnitzii_62201 XFA-242 FALSE TRUE TRUE TRUE 242
Faecalibacterium_prausnitzii_62201 XFA-312 FALSE TRUE NA TRUE 242
Guyana_massiliensis_60772 XFA-027 TRUE NA NA FALSE NA
Guyana_massiliensis_60772 XFA-028 TRUE NA NA FALSE NA
Guyana_massiliensis_60772 XFA-029 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XFA-008 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XFA-029 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-008 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-015 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-024 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-026 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-027 TRUE NA NA FALSE NA
Parabacteroides_merdae_56972 XFA-029 TRUE NA NA FALSE NA
Phascolarctobacterium_sp_59817 XFA-029 TRUE TRUE NA FALSE NA
Phascolarctobacterium_sp_59817 XFA-036 TRUE TRUE NA FALSE NA
Phascolarctobacterium_sp_59817 XFA-064 TRUE NA NA FALSE NA
Phascolarctobacterium_sp_59817 XFA-242 TRUE TRUE NA FALSE NA
Roseburia_hominis_61877 XFA-029 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-031 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-033 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-034 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-035 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-036 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-038 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-039 TRUE NA NA FALSE NA
Roseburia_hominis_61877 XFA-040 TRUE NA NA FALSE NA
Roseburia_inulinivorans_61943 XFA-023 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-024 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-025 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-026 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-029 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-031 TRUE FALSE TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-033 TRUE TRUE TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-034 TRUE TRUE TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-035 TRUE FALSE TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-036 TRUE FALSE TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-242 TRUE NA TRUE FALSE NA
Roseburia_inulinivorans_61943 XFA-312 TRUE NA NA FALSE NA
