sample annotationSample totalSpecies speciesShared numSpeciesShared relAbundanceSpeciesShared hh1 hh2 type
XBA-001 XLA-001 34 FALSE 16 0.418469784457 XB XL diffHousehold
XBA-001 XLA-001 34 TRUE 18 0.56902657126831 XB XL diffHousehold
XBA-001 XLB-001 34 FALSE 14 0.35496640442966 XB XL diffHousehold
XBA-001 XLB-001 34 TRUE 20 0.63252995129565 XB XL diffHousehold
XBA-001 XMA-001 34 FALSE 15 0.24361318749841 XB XM diffHousehold
XBA-001 XMA-001 34 TRUE 19 0.7438831682269 XB XM diffHousehold
XBA-001 XMB-001 34 FALSE 10 0.17491101341772 XB XM diffHousehold
XBA-001 XMB-001 34 TRUE 24 0.81258534230759 XB XM diffHousehold
XBA-001 XNA-001 34 FALSE 12 0.14561810403792 XB XN diffHousehold
XBA-001 XNA-001 34 TRUE 22 0.84187825168739 XB XN diffHousehold
XBA-001 XNB-001 34 FALSE 21 0.59877700168898 XB XN diffHousehold
XBA-001 XNB-001 34 TRUE 13 0.38871935403633 XB XN diffHousehold
XBA-001 XOA-001 34 FALSE 24 0.33486832966451 XB XO diffHousehold
XBA-001 XOA-001 34 TRUE 10 0.6526280260608 XB XO diffHousehold
XBA-001 XOB-001 34 FALSE 12 0.18379078343409 XB XO diffHousehold
XBA-001 XOB-001 34 TRUE 22 0.80370557229122 XB XO diffHousehold
XBA-001 XPA-002 34 FALSE 10 0.18854940809655 XB XP diffHousehold
XBA-001 XPA-002 34 TRUE 24 0.79894694762876 XB XP diffHousehold
XBA-001 XPB-008 34 FALSE 13 0.18158256322535 XB XP diffHousehold
XBA-001 XPB-008 34 TRUE 21 0.80591379249996 XB XP diffHousehold
XBA-001 XQA-001 34 FALSE 6 0.01100006678294 XB XQ diffHousehold
XBA-001 XQA-001 34 TRUE 28 0.97649628894237 XB XQ diffHousehold
XBA-001 XQB-001 34 FALSE 13 0.22399847685557 XB XQ diffHousehold
XBA-001 XQB-001 34 TRUE 21 0.76349787886974 XB XQ diffHousehold
XBA-001 XRA-001 34 FALSE 11 0.36785743361166 XB XR diffHousehold
XBA-001 XRA-001 34 TRUE 23 0.61963892211365 XB XR diffHousehold
XBA-001 XRB-002 34 FALSE 17 0.27491504287061 XB XR diffHousehold
XBA-001 XRB-002 34 TRUE 17 0.7125813128547 XB XR diffHousehold
XBA-001 XSA-001 34 FALSE 20 0.46075101297545 XB XS diffHousehold
XBA-001 XSA-001 34 TRUE 14 0.52674534274986 XB XS diffHousehold
XBA-001 XSB-001 34 FALSE 16 0.43109568871234 XB XS diffHousehold
XBA-001 XSB-001 34 TRUE 18 0.55640066701297 XB XS diffHousehold
XBA-001 XTA-001 34 FALSE 15 0.26648215823307 XB XT diffHousehold
XBA-001 XTA-001 34 TRUE 19 0.72101419749224 XB XT diffHousehold
XBA-001 XTB-001 34 FALSE 8 0.11967991942779 XB XT diffHousehold
XBA-001 XTB-001 34 TRUE 26 0.86781643629752 XB XT diffHousehold
XBA-001 XUA-001 34 FALSE 12 0.22579493809823 XB XU diffHousehold
XBA-001 XUA-001 34 TRUE 22 0.76170141762708 XB XU diffHousehold
XBA-001 XUB-001 34 FALSE 14 0.23689239557 XB XU diffHousehold
XBA-001 XUB-001 34 TRUE 20 0.75060396015531 XB XU diffHousehold
XBA-001 XVA-001 34 FALSE 15 0.2549893959123 XB XV diffHousehold
XBA-001 XVA-001 34 TRUE 19 0.73250695981301 XB XV diffHousehold
XBA-001 XVB-001 34 FALSE 14 0.22299285255647 XB XV diffHousehold
XBA-001 XVB-001 34 TRUE 20 0.76450350316884 XB XV diffHousehold
XBB-001 XAA-002 43 FALSE 22 0.21959003011789 XB XA diffHousehold
XBB-001 XAA-002 43 TRUE 21 0.7650784919307 XB XA diffHousehold
XBB-001 XAC-002 43 FALSE 22 0.18268683639138 XB XA diffHousehold
XBB-001 XAC-002 43 TRUE 21 0.80198168565721 XB XA diffHousehold
XBB-001 XAD-003 43 FALSE 29 0.53675033589561 XB XA diffHousehold
XBB-001 XAD-003 43 TRUE 14 0.44791818615298 XB XA diffHousehold
XBB-001 XBA-001 43 FALSE 18 0.14822687000234 XB XB sameHousehold
XBB-001 XBA-001 43 TRUE 25 0.83644165204625 XB XB sameHousehold
XBB-001 XBB-001 43 TRUE 43 0.98466852204859 XB XB sameSubject
XBB-001 XCA-001 43 FALSE 18 0.07692671163432 XB XC diffHousehold
XBB-001 XCA-001 43 TRUE 25 0.90774181041427 XB XC diffHousehold
XBB-001 XCB-001 43 FALSE 20 0.10825866574944 XB XC diffHousehold
XBB-001 XCB-001 43 TRUE 23 0.87640985629915 XB XC diffHousehold
XBB-001 XDA-001 43 FALSE 20 0.17445110295461 XB XD diffHousehold
XBB-001 XDA-001 43 TRUE 23 0.81021741909398 XB XD diffHousehold
XBB-001 XDB-001 43 FALSE 14 0.04318840955895 XB XD diffHousehold
XBB-001 XDB-001 43 TRUE 29 0.94148011248964 XB XD diffHousehold
XBB-001 XEA-001 43 FALSE 19 0.17376548478006 XB XE diffHousehold
XBB-001 XEA-001 43 TRUE 24 0.81090303726853 XB XE diffHousehold
XBB-001 XEB-001 43 FALSE 19 0.14159849344145 XB XE diffHousehold
XBB-001 XEB-001 43 TRUE 24 0.84307002860714 XB XE diffHousehold
XBB-001 XFA-001 43 FALSE 14 0.12593033051557 XB XF diffHousehold
XBB-001 XFA-001 43 TRUE 29 0.85873819153302 XB XF diffHousehold
XBB-001 XFB-001 43 FALSE 17 0.23156462165611 XB XF diffHousehold
XBB-001 XFB-001 43 TRUE 26 0.75310390039248 XB XF diffHousehold
XBB-001 XGA-001 43 FALSE 16 0.15212930942015 XB XG diffHousehold
XBB-001 XGA-001 43 TRUE 27 0.83253921262844 XB XG diffHousehold
XBB-001 XGB-001 43 FALSE 30 0.29317889127852 XB XG diffHousehold
XBB-001 XGB-001 43 TRUE 13 0.69148963077007 XB XG diffHousehold
XBB-001 XGC-001 43 FALSE 15 0.12761298874522 XB XG diffHousehold
XBB-001 XGC-001 43 TRUE 28 0.85705553330337 XB XG diffHousehold
XBB-001 XHA-003 43 FALSE 25 0.20245470559318 XB XH diffHousehold
XBB-001 XHA-003 43 TRUE 18 0.78221381645541 XB XH diffHousehold
XBB-001 XHB-001 43 FALSE 21 0.26144898104864 XB XH diffHousehold
XBB-001 XHB-001 43 TRUE 22 0.72321954099995 XB XH diffHousehold
XBB-001 XHC-001 43 FALSE 18 0.23297273946674 XB XH diffHousehold
XBB-001 XHC-001 43 TRUE 25 0.75169578258185 XB XH diffHousehold
XBB-001 XIA-002 43 FALSE 18 0.16466048008847 XB XI diffHousehold
XBB-001 XIA-002 43 TRUE 25 0.82000804196012 XB XI diffHousehold
XBB-001 XIB-002 43 FALSE 21 0.19617459484604 XB XI diffHousehold
XBB-001 XIB-002 43 TRUE 22 0.78849392720255 XB XI diffHousehold
XBB-001 XIC-008 43 FALSE 18 0.16889548034359 XB XI diffHousehold
XBB-001 XIC-008 43 TRUE 25 0.815773041705 XB XI diffHousehold
XBB-001 XJA-001 43 FALSE 24 0.41241864243272 XB XJ diffHousehold
XBB-001 XJA-001 43 TRUE 19 0.57224987961587 XB XJ diffHousehold
XBB-001 XJB-001 43 FALSE 29 0.42433382074677 XB XJ diffHousehold
XBB-001 XJB-001 43 TRUE 14 0.56033470130182 XB XJ diffHousehold
XBB-001 XKA-001 43 FALSE 28 0.5516744497083 XB XK diffHousehold
XBB-001 XKA-001 43 TRUE 15 0.43299407234029 XB XK diffHousehold
XBB-001 XKB-001 43 FALSE 24 0.36499589020825 XB XK diffHousehold
XBB-001 XKB-001 43 TRUE 19 0.61967263184034 XB XK diffHousehold
XBB-001 XLA-001 43 FALSE 20 0.18987890626984 XB XL diffHousehold
XBB-001 XLA-001 43 TRUE 23 0.79478961577875 XB XL diffHousehold
XBB-001 XLB-001 43 FALSE 19 0.19841966886124 XB XL diffHousehold
XBB-001 XLB-001 43 TRUE 24 0.78624885318735 XB XL diffHousehold
XBB-001 XMA-001 43 FALSE 19 0.23793287346111 XB XM diffHousehold
XBB-001 XMA-001 43 TRUE 24 0.74673564858748 XB XM diffHousehold
XBB-001 XMB-001 43 FALSE 13 0.12067022956666 XB XM diffHousehold
XBB-001 XMB-001 43 TRUE 30 0.86399829248193 XB XM diffHousehold
XBB-001 XNA-001 43 FALSE 14 0.13251175079763 XB XN diffHousehold
XBB-001 XNA-001 43 TRUE 29 0.85215677125096 XB XN diffHousehold
XBB-001 XNB-001 43 FALSE 25 0.46505044704161 XB XN diffHousehold
XBB-001 XNB-001 43 TRUE 18 0.51961807500698 XB XN diffHousehold
XBB-001 XOA-001 43 FALSE 28 0.35020867280056 XB XO diffHousehold
XBB-001 XOA-001 43 TRUE 15 0.63445984924803 XB XO diffHousehold
XBB-001 XOB-001 43 FALSE 18 0.24466982705842 XB XO diffHousehold
XBB-001 XOB-001 43 TRUE 25 0.73999869499017 XB XO diffHousehold
XBB-001 XPA-002 43 FALSE 17 0.15147022872465 XB XP diffHousehold
XBB-001 XPA-002 43 TRUE 26 0.83319829332394 XB XP diffHousehold
XBB-001 XPB-008 43 FALSE 15 0.13294904146452 XB XP diffHousehold
XBB-001 XPB-008 43 TRUE 28 0.85171948058407 XB XP diffHousehold
XBB-001 XQA-001 43 FALSE 10 0.03137142906039 XB XQ diffHousehold
XBB-001 XQA-001 43 TRUE 33 0.9532970929882 XB XQ diffHousehold
XBB-001 XQB-001 43 FALSE 17 0.14977832889765 XB XQ diffHousehold
XBB-001 XQB-001 43 TRUE 26 0.83489019315094 XB XQ diffHousehold
XBB-001 XRA-001 43 FALSE 16 0.25276400082759 XB XR diffHousehold
XBB-001 XRA-001 43 TRUE 27 0.731904521221 XB XR diffHousehold
XBB-001 XRB-002 43 FALSE 23 0.1935736530885 XB XR diffHousehold
XBB-001 XRB-002 43 TRUE 20 0.79109486896009 XB XR diffHousehold
XBB-001 XSA-001 43 FALSE 26 0.44024468955461 XB XS diffHousehold
XBB-001 XSA-001 43 TRUE 17 0.54442383249398 XB XS diffHousehold
XBB-001 XSB-001 43 FALSE 21 0.30028771454651 XB XS diffHousehold
XBB-001 XSB-001 43 TRUE 22 0.68438080750208 XB XS diffHousehold
XBB-001 XTA-001 43 FALSE 16 0.24701000186522 XB XT diffHousehold
XBB-001 XTA-001 43 TRUE 27 0.73765852018337 XB XT diffHousehold
XBB-001 XTB-001 43 FALSE 14 0.14260071928791 XB XT diffHousehold
XBB-001 XTB-001 43 TRUE 29 0.84206780276068 XB XT diffHousehold
XBB-001 XUA-001 43 FALSE 17 0.14787062776415 XB XU diffHousehold
XBB-001 XUA-001 43 TRUE 26 0.83679789428444 XB XU diffHousehold
XBB-001 XUB-001 43 FALSE 19 0.20412355828586 XB XU diffHousehold
XBB-001 XUB-001 43 TRUE 24 0.78054496376273 XB XU diffHousehold
XBB-001 XVA-001 43 FALSE 17 0.36656216240773 XB XV diffHousehold
XBB-001 XVA-001 43 TRUE 26 0.61810635964086 XB XV diffHousehold
XBB-001 XVB-001 43 FALSE 17 0.15257517386119 XB XV diffHousehold
XBB-001 XVB-001 43 TRUE 26 0.8320933481874 XB XV diffHousehold
XCA-001 XAA-002 54 FALSE 32 0.62237041974297 XC XA diffHousehold
XCA-001 XAA-002 54 TRUE 22 0.36161188876479 XC XA diffHousehold
XCA-001 XAC-002 54 FALSE 28 0.55880891521963 XC XA diffHousehold
XCA-001 XAC-002 54 TRUE 26 0.42517339328813 XC XA diffHousehold
XCA-001 XAD-003 54 FALSE 43 0.86779540083931 XC XA diffHousehold
XCA-001 XAD-003 54 TRUE 11 0.11618690766845 XC XA diffHousehold
XCA-001 XBA-001 54 FALSE 32 0.5696568412635 XC XB diffHousehold
XCA-001 XBA-001 54 TRUE 22 0.41432546724426 XC XB diffHousehold
XCA-001 XBB-001 54 FALSE 29 0.53318835427579 XC XB diffHousehold
XCA-001 XBB-001 54 TRUE 25 0.45079395423197 XC XB diffHousehold
XCA-001 XCA-001 54 TRUE 54 0.98398230850776 XC XC sameSubject
XCA-001 XCB-001 54 FALSE 25 0.38135779196354 XC XC sameHousehold
XCA-001 XCB-001 54 TRUE 29 0.60262451654422 XC XC sameHousehold
XCA-001 XDA-001 54 FALSE 20 0.42283778091092 XC XD diffHousehold
XCA-001 XDA-001 54 TRUE 34 0.56114452759684 XC XD diffHousehold
XCA-001 XDB-001 54 FALSE 27 0.44240348020336 XC XD diffHousehold
XCA-001 XDB-001 54 TRUE 27 0.5415788283044 XC XD diffHousehold
XCA-001 XEA-001 54 FALSE 18 0.3378196148758 XC XE diffHousehold
XCA-001 XEA-001 54 TRUE 36 0.64616269363196 XC XE diffHousehold
XCA-001 XEB-001 54 FALSE 20 0.42883340479509 XC XE diffHousehold
XCA-001 XEB-001 54 TRUE 34 0.55514890371267 XC XE diffHousehold
XCA-001 XFA-001 54 FALSE 19 0.37991853517367 XC XF diffHousehold
XCA-001 XFA-001 54 TRUE 35 0.60406377333409 XC XF diffHousehold
XCA-001 XFB-001 54 FALSE 17 0.3699706902866 XC XF diffHousehold
XCA-001 XFB-001 54 TRUE 37 0.61401161822116 XC XF diffHousehold
XCA-001 XGA-001 54 FALSE 23 0.48876107366138 XC XG diffHousehold
XCA-001 XGA-001 54 TRUE 31 0.49522123484638 XC XG diffHousehold
XCA-001 XGB-001 54 FALSE 36 0.61802879130624 XC XG diffHousehold
XCA-001 XGB-001 54 TRUE 18 0.36595351720152 XC XG diffHousehold
XCA-001 XGC-001 54 FALSE 18 0.43335226791521 XC XG diffHousehold
XCA-001 XGC-001 54 TRUE 36 0.55063004059255 XC XG diffHousehold
XCA-001 XHA-003 54 FALSE 26 0.49246722904989 XC XH diffHousehold
XCA-001 XHA-003 54 TRUE 28 0.49151507945787 XC XH diffHousehold
XCA-001 XHB-001 54 FALSE 20 0.14840327838145 XC XH diffHousehold
XCA-001 XHB-001 54 TRUE 34 0.83557903012631 XC XH diffHousehold
XCA-001 XHC-001 54 FALSE 21 0.47174902737575 XC XH diffHousehold
XCA-001 XHC-001 54 TRUE 33 0.51223328113201 XC XH diffHousehold
XCA-001 XIA-002 54 FALSE 19 0.2411364739046 XC XI diffHousehold
XCA-001 XIA-002 54 TRUE 35 0.74284583460316 XC XI diffHousehold
XCA-001 XIB-002 54 FALSE 18 0.17990596320122 XC XI diffHousehold
XCA-001 XIB-002 54 TRUE 36 0.80407634530654 XC XI diffHousehold
XCA-001 XIC-008 54 FALSE 18 0.40304104307478 XC XI diffHousehold
XCA-001 XIC-008 54 TRUE 36 0.58094126543298 XC XI diffHousehold
XCA-001 XJA-001 54 FALSE 31 0.58608460829995 XC XJ diffHousehold
XCA-001 XJA-001 54 TRUE 23 0.39789770020781 XC XJ diffHousehold
XCA-001 XJB-001 54 FALSE 41 0.7104275640979 XC XJ diffHousehold
XCA-001 XJB-001 54 TRUE 13 0.27355474440986 XC XJ diffHousehold
XCA-001 XKA-001 54 FALSE 44 0.82377422094073 XC XK diffHousehold
XCA-001 XKA-001 54 TRUE 10 0.16020808756703 XC XK diffHousehold
XCA-001 XKB-001 54 FALSE 31 0.62128119371324 XC XK diffHousehold
XCA-001 XKB-001 54 TRUE 23 0.36270111479452 XC XK diffHousehold
XCA-001 XLA-001 54 FALSE 28 0.52970209534867 XC XL diffHousehold
XCA-001 XLA-001 54 TRUE 26 0.45428021315909 XC XL diffHousehold
XCA-001 XLB-001 54 FALSE 27 0.5542598055755 XC XL diffHousehold
XCA-001 XLB-001 54 TRUE 27 0.42972250293226 XC XL diffHousehold
XCA-001 XMA-001 54 FALSE 30 0.54520240004815 XC XM diffHousehold
XCA-001 XMA-001 54 TRUE 24 0.43877990845961 XC XM diffHousehold
XCA-001 XMB-001 54 FALSE 16 0.19544575475436 XC XM diffHousehold
XCA-001 XMB-001 54 TRUE 38 0.7885365537534 XC XM diffHousehold
XCA-001 XNA-001 54 FALSE 14 0.34559493729587 XC XN diffHousehold
XCA-001 XNA-001 54 TRUE 40 0.63838737121189 XC XN diffHousehold
XCA-001 XNB-001 54 FALSE 32 0.68362929800814 XC XN diffHousehold
XCA-001 XNB-001 54 TRUE 22 0.30035301049962 XC XN diffHousehold
XCA-001 XOA-001 54 FALSE 36 0.61195813053344 XC XO diffHousehold
XCA-001 XOA-001 54 TRUE 18 0.37202417797432 XC XO diffHousehold
XCA-001 XOB-001 54 FALSE 27 0.59453704592488 XC XO diffHousehold
XCA-001 XOB-001 54 TRUE 27 0.38944526258288 XC XO diffHousehold
XCA-001 XPA-002 54 FALSE 25 0.48072913764415 XC XP diffHousehold
XCA-001 XPA-002 54 TRUE 29 0.50325317086361 XC XP diffHousehold
XCA-001 XPB-008 54 FALSE 16 0.32190554059931 XC XP diffHousehold
XCA-001 XPB-008 54 TRUE 38 0.66207676790845 XC XP diffHousehold
XCA-001 XQA-001 54 FALSE 11 0.31073614119998 XC XQ diffHousehold
XCA-001 XQA-001 54 TRUE 43 0.67324616730778 XC XQ diffHousehold
XCA-001 XQB-001 54 FALSE 22 0.42126085485764 XC XQ diffHousehold
XCA-001 XQB-001 54 TRUE 32 0.56272145365012 XC XQ diffHousehold
XCA-001 XRA-001 54 FALSE 32 0.61853920933577 XC XR diffHousehold
XCA-001 XRA-001 54 TRUE 22 0.36544309917199 XC XR diffHousehold
XCA-001 XRB-002 54 FALSE 24 0.4483342220354 XC XR diffHousehold
XCA-001 XRB-002 54 TRUE 30 0.53564808647236 XC XR diffHousehold
XCA-001 XSA-001 54 FALSE 39 0.69859716374446 XC XS diffHousehold
XCA-001 XSA-001 54 TRUE 15 0.2853851447633 XC XS diffHousehold
XCA-001 XSB-001 54 FALSE 25 0.56172178250108 XC XS diffHousehold
XCA-001 XSB-001 54 TRUE 29 0.42226052600668 XC XS diffHousehold
XCA-001 XTA-001 54 FALSE 16 0.40226786185913 XC XT diffHousehold
XCA-001 XTA-001 54 TRUE 38 0.58171444664863 XC XT diffHousehold
XCA-001 XTB-001 54 FALSE 13 0.28683268602913 XC XT diffHousehold
XCA-001 XTB-001 54 TRUE 41 0.69714962247863 XC XT diffHousehold
XCA-001 XUA-001 54 FALSE 13 0.18129287449144 XC XU diffHousehold
XCA-001 XUA-001 54 TRUE 41 0.80268943401632 XC XU diffHousehold
XCA-001 XUB-001 54 FALSE 18 0.44642187552097 XC XU diffHousehold
XCA-001 XUB-001 54 TRUE 36 0.53756043298679 XC XU diffHousehold
XCA-001 XVA-001 54 FALSE 27 0.56558444394139 XC XV diffHousehold
XCA-001 XVA-001 54 TRUE 27 0.41839786456637 XC XV diffHousehold
XCA-001 XVB-001 54 FALSE 22 0.4140824065773 XC XV diffHousehold
XCA-001 XVB-001 54 TRUE 32 0.56989990193046 XC XV diffHousehold
XCB-001 XAA-002 39 FALSE 22 0.30084385016944 XC XA diffHousehold
XCB-001 XAA-002 39 TRUE 17 0.68759712135099 XC XA diffHousehold
XCB-001 XAC-002 39 FALSE 21 0.32845881015324 XC XA diffHousehold
XCB-001 XAC-002 39 TRUE 18 0.65998216136719 XC XA diffHousehold
XCB-001 XAD-003 39 FALSE 30 0.625636201141 XC XA diffHousehold
XCB-001 XAD-003 39 TRUE 9 0.36280477037943 XC XA diffHousehold
XCB-001 XBA-001 39 FALSE 20 0.32314168308947 XC XB diffHousehold
XCB-001 XBA-001 39 TRUE 19 0.66529928843096 XC XB diffHousehold
XCB-001 XBB-001 39 FALSE 16 0.29647696126058 XC XB diffHousehold
XCB-001 XBB-001 39 TRUE 23 0.69196401025985 XC XB diffHousehold
XCB-001 XCA-001 39 FALSE 10 0.0587670977234 XC XC sameHousehold
XCB-001 XCA-001 39 TRUE 29 0.92967387379703 XC XC sameHousehold
XCB-001 XCB-001 39 TRUE 39 0.98844097152043 XC XC sameSubject
XCB-001 XDA-001 39 FALSE 16 0.16598617753297 XC XD diffHousehold
XCB-001 XDA-001 39 TRUE 23 0.82245479398746 XC XD diffHousehold
XCB-001 XDB-001 39 FALSE 15 0.1741925683573 XC XD diffHousehold
XCB-001 XDB-001 39 TRUE 24 0.81424840316313 XC XD diffHousehold
XCB-001 XEA-001 39 FALSE 13 0.08687186567809 XC XE diffHousehold
XCB-001 XEA-001 39 TRUE 26 0.90156910584234 XC XE diffHousehold
XCB-001 XEB-001 39 FALSE 15 0.09746353547487 XC XE diffHousehold
XCB-001 XEB-001 39 TRUE 24 0.89097743604556 XC XE diffHousehold
XCB-001 XFA-001 39 FALSE 16 0.16079507107618 XC XF diffHousehold
XCB-001 XFA-001 39 TRUE 23 0.82764590044425 XC XF diffHousehold
XCB-001 XFB-001 39 FALSE 14 0.21514089412454 XC XF diffHousehold
XCB-001 XFB-001 39 TRUE 25 0.77330007739589 XC XF diffHousehold
XCB-001 XGA-001 39 FALSE 20 0.3735262863653 XC XG diffHousehold
XCB-001 XGA-001 39 TRUE 19 0.61491468515513 XC XG diffHousehold
XCB-001 XGB-001 39 FALSE 24 0.27295846933226 XC XG diffHousehold
XCB-001 XGB-001 39 TRUE 15 0.71548250218817 XC XG diffHousehold
XCB-001 XGC-001 39 FALSE 15 0.18125695090387 XC XG diffHousehold
XCB-001 XGC-001 39 TRUE 24 0.80718402061656 XC XG diffHousehold
XCB-001 XHA-003 39 FALSE 20 0.17378136698687 XC XH diffHousehold
XCB-001 XHA-003 39 TRUE 19 0.81465960453356 XC XH diffHousehold
XCB-001 XHB-001 39 FALSE 16 0.18525268886689 XC XH diffHousehold
XCB-001 XHB-001 39 TRUE 23 0.80318828265354 XC XH diffHousehold
XCB-001 XHC-001 39 FALSE 15 0.10195804641068 XC XH diffHousehold
XCB-001 XHC-001 39 TRUE 24 0.88648292510975 XC XH diffHousehold
XCB-001 XIA-002 39 FALSE 16 0.29551679434862 XC XI diffHousehold
XCB-001 XIA-002 39 TRUE 23 0.69292417717181 XC XI diffHousehold
XCB-001 XIB-002 39 FALSE 15 0.14191713116906 XC XI diffHousehold
XCB-001 XIB-002 39 TRUE 24 0.84652384035137 XC XI diffHousehold
XCB-001 XIC-008 39 FALSE 10 0.10456702753505 XC XI diffHousehold
XCB-001 XIC-008 39 TRUE 29 0.88387394398538 XC XI diffHousehold
XCB-001 XJA-001 39 FALSE 23 0.50250451569433 XC XJ diffHousehold
XCB-001 XJA-001 39 TRUE 16 0.4859364558261 XC XJ diffHousehold
XCB-001 XJB-001 39 FALSE 28 0.49497301810175 XC XJ diffHousehold
XCB-001 XJB-001 39 TRUE 11 0.49346795341868 XC XJ diffHousehold
XCB-001 XKA-001 39 FALSE 27 0.5953460454963 XC XK diffHousehold
XCB-001 XKA-001 39 TRUE 12 0.39309492602413 XC XK diffHousehold
XCB-001 XKB-001 39 FALSE 22 0.24727634045202 XC XK diffHousehold
XCB-001 XKB-001 39 TRUE 17 0.74116463106841 XC XK diffHousehold
XCB-001 XLA-001 39 FALSE 17 0.24905461373671 XC XL diffHousehold
XCB-001 XLA-001 39 TRUE 22 0.73938635778372 XC XL diffHousehold
XCB-001 XLB-001 39 FALSE 14 0.29054511597915 XC XL diffHousehold
XCB-001 XLB-001 39 TRUE 25 0.69789585554128 XC XL diffHousehold
XCB-001 XMA-001 39 FALSE 17 0.19391938543272 XC XM diffHousehold
XCB-001 XMA-001 39 TRUE 22 0.79452158608771 XC XM diffHousehold
XCB-001 XMB-001 39 FALSE 13 0.1495019735494 XC XM diffHousehold
XCB-001 XMB-001 39 TRUE 26 0.83893899797103 XC XM diffHousehold
XCB-001 XNA-001 39 FALSE 11 0.07663740601765 XC XN diffHousehold
XCB-001 XNA-001 39 TRUE 28 0.91180356550278 XC XN diffHousehold
XCB-001 XNB-001 39 FALSE 23 0.45036219646477 XC XN diffHousehold
XCB-001 XNB-001 39 TRUE 16 0.53807877505566 XC XN diffHousehold
XCB-001 XOA-001 39 FALSE 26 0.35467699713638 XC XO diffHousehold
XCB-001 XOA-001 39 TRUE 13 0.63376397438405 XC XO diffHousehold
XCB-001 XOB-001 39 FALSE 16 0.20657367619529 XC XO diffHousehold
XCB-001 XOB-001 39 TRUE 23 0.78186729532514 XC XO diffHousehold
XCB-001 XPA-002 39 FALSE 13 0.12480092503636 XC XP diffHousehold
XCB-001 XPA-002 39 TRUE 26 0.86364004648407 XC XP diffHousehold
XCB-001 XPB-008 39 FALSE 16 0.18416780508983 XC XP diffHousehold
XCB-001 XPB-008 39 TRUE 23 0.8042731664306 XC XP diffHousehold
XCB-001 XQA-001 39 FALSE 9 0.04973510135126 XC XQ diffHousehold
XCB-001 XQA-001 39 TRUE 30 0.93870587016917 XC XQ diffHousehold
XCB-001 XQB-001 39 FALSE 14 0.18518328601382 XC XQ diffHousehold
XCB-001 XQB-001 39 TRUE 25 0.80325768550661 XC XQ diffHousehold
XCB-001 XRA-001 39 FALSE 18 0.23005345473357 XC XR diffHousehold
XCB-001 XRA-001 39 TRUE 21 0.75838751678686 XC XR diffHousehold
XCB-001 XRB-002 39 FALSE 16 0.17284547644398 XC XR diffHousehold
XCB-001 XRB-002 39 TRUE 23 0.81559549507645 XC XR diffHousehold
XCB-001 XSA-001 39 FALSE 26 0.49088133131908 XC XS diffHousehold
XCB-001 XSA-001 39 TRUE 13 0.49755964020135 XC XS diffHousehold
XCB-001 XSB-001 39 FALSE 20 0.3767228266252 XC XS diffHousehold
XCB-001 XSB-001 39 TRUE 19 0.61171814489523 XC XS diffHousehold
XCB-001 XTA-001 39 FALSE 14 0.19812052467802 XC XT diffHousehold
XCB-001 XTA-001 39 TRUE 25 0.79032044684241 XC XT diffHousehold
XCB-001 XTB-001 39 FALSE 12 0.17662166835831 XC XT diffHousehold
XCB-001 XTB-001 39 TRUE 27 0.81181930316212 XC XT diffHousehold
XCB-001 XUA-001 39 FALSE 15 0.2618013209605 XC XU diffHousehold
XCB-001 XUA-001 39 TRUE 24 0.72663965055993 XC XU diffHousehold
XCB-001 XUB-001 39 FALSE 12 0.07749902256346 XC XU diffHousehold
XCB-001 XUB-001 39 TRUE 27 0.91094194895697 XC XU diffHousehold
XCB-001 XVA-001 39 FALSE 20 0.37301099208329 XC XV diffHousehold
XCB-001 XVA-001 39 TRUE 19 0.61542997943714 XC XV diffHousehold
XCB-001 XVB-001 39 FALSE 16 0.29924497655553 XC XV diffHousehold
XCB-001 XVB-001 39 TRUE 23 0.6891959949649 XC XV diffHousehold
XDA-001 XAA-002 49 FALSE 30 0.73384927373239 XD XA diffHousehold
XDA-001 XAA-002 49 TRUE 19 0.25523179068259 XD XA diffHousehold
XDA-001 XAC-002 49 FALSE 25 0.7004619373011 XD XA diffHousehold
XDA-001 XAC-002 49 TRUE 24 0.28861912711388 XD XA diffHousehold
XDA-001 XAD-003 49 FALSE 38 0.8771475181691 XD XA diffHousehold
XDA-001 XAD-003 49 TRUE 11 0.11193354624588 XD XA diffHousehold
XDA-001 XBA-001 49 FALSE 31 0.72397701353646 XD XB diffHousehold
XDA-001 XBA-001 49 TRUE 18 0.26510405087852 XD XB diffHousehold
XDA-001 XBB-001 49 FALSE 26 0.63431613065063 XD XB diffHousehold
XDA-001 XBB-001 49 TRUE 23 0.35476493376435 XD XB diffHousehold
XDA-001 XCA-001 49 FALSE 15 0.5805882345023 XD XC diffHousehold
XDA-001 XCA-001 49 TRUE 34 0.40849282991268 XD XC diffHousehold
XDA-001 XCB-001 49 FALSE 26 0.63778627474885 XD XC diffHousehold
XDA-001 XCB-001 49 TRUE 23 0.35129478966613 XD XC diffHousehold
XDA-001 XDA-001 49 TRUE 49 0.98908106441498 XD XD sameSubject
XDA-001 XDB-001 49 FALSE 23 0.62154851697948 XD XD sameHousehold
XDA-001 XDB-001 49 TRUE 26 0.3675325474355 XD XD sameHousehold
XDA-001 XEA-001 49 FALSE 14 0.07289203268605 XD XE diffHousehold
XDA-001 XEA-001 49 TRUE 35 0.91618903172893 XD XE diffHousehold
