species_id subject1 strainSharedAnyTimepoint strainSharedPreAbx strainSharedPostAbx strainSharedMain strainSharedFollowup strainSharedPostAbxFollowup
Roseburia_hominis_61877 XFA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 XFB FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 XGA TRUE FALSE TRUE TRUE TRUE TRUE
Roseburia_hominis_61877 XGB TRUE NA TRUE TRUE TRUE TRUE
Roseburia_hominis_61877 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XHB FALSE NA FALSE FALSE NA FALSE
Roseburia_hominis_61877 XHC FALSE NA FALSE FALSE NA FALSE
Roseburia_hominis_61877 XMA FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XMB FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XOA FALSE NA NA NA NA FALSE
Roseburia_hominis_61877 XOB FALSE NA NA NA NA FALSE
Roseburia_hominis_61877 XPA FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XPB FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XRA FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XRB FALSE NA FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 YAC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 YAD FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 YBA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 YBC FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 YEA FALSE FALSE NA FALSE NA NA
Roseburia_hominis_61877 YEB FALSE FALSE NA FALSE NA NA
Roseburia_hominis_61877 ZCA TRUE TRUE TRUE TRUE NA TRUE
Roseburia_hominis_61877 ZCB TRUE TRUE TRUE TRUE NA TRUE
Roseburia_hominis_61877 ZDA FALSE NA NA FALSE FALSE FALSE
Roseburia_hominis_61877 ZDB FALSE NA NA FALSE FALSE FALSE
Roseburia_hominis_61877 ZEA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 ZEB FALSE FALSE FALSE FALSE NA FALSE
Roseburia_hominis_61877 ZEC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XAC FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XAD FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XCA FALSE NA NA NA FALSE FALSE
Roseburia_intestinalis_56239 XCB FALSE NA NA NA FALSE FALSE
Roseburia_intestinalis_56239 XEA FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 XEB FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 XFA FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XFB FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XGA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XGB TRUE TRUE FALSE TRUE FALSE TRUE
Roseburia_intestinalis_56239 XGC TRUE TRUE NA TRUE FALSE TRUE
Roseburia_intestinalis_56239 XHA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XHC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XIA TRUE FALSE TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 XIB TRUE NA TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 XIC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XLA TRUE TRUE TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 XLB TRUE TRUE TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 XOA FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 XOB FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 XTA FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XTB FALSE NA FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_intestinalis_56239 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_intestinalis_56239 XVA FALSE NA NA NA FALSE FALSE
Roseburia_intestinalis_56239 XVB FALSE NA NA NA FALSE FALSE
Roseburia_intestinalis_56239 YAA TRUE FALSE TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 YAB FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 YAC TRUE FALSE TRUE TRUE NA TRUE
Roseburia_intestinalis_56239 YAD FALSE FALSE FALSE FALSE NA FALSE
Roseburia_intestinalis_56239 YEA FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 YEB FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 YEC FALSE FALSE NA FALSE NA NA
Roseburia_intestinalis_56239 ZCA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_intestinalis_56239 ZCB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_intestinalis_56239 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_intestinalis_56239 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XAA FALSE FALSE NA FALSE NA NA
Roseburia_inulinivorans_61943 XAC FALSE FALSE NA FALSE NA NA
Roseburia_inulinivorans_61943 XBA TRUE FALSE NA TRUE NA NA
Roseburia_inulinivorans_61943 XBB TRUE FALSE NA TRUE NA NA
Roseburia_inulinivorans_61943 XCA TRUE NA NA FALSE TRUE TRUE
Roseburia_inulinivorans_61943 XCB TRUE NA NA FALSE TRUE TRUE
Roseburia_inulinivorans_61943 XDA FALSE NA NA NA FALSE FALSE
Roseburia_inulinivorans_61943 XDB FALSE NA NA NA FALSE FALSE
Roseburia_inulinivorans_61943 XEA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XEB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XFA FALSE NA NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XFB FALSE NA NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XHA FALSE FALSE NA FALSE NA NA
Roseburia_inulinivorans_61943 XHB FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 XHC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 XIC TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 XJA FALSE NA NA FALSE NA NA
Roseburia_inulinivorans_61943 XJB FALSE NA NA FALSE NA NA
Roseburia_inulinivorans_61943 XMA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XMB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XOA FALSE FALSE NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XOB FALSE FALSE NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XPA FALSE NA NA FALSE NA NA
Roseburia_inulinivorans_61943 XPB FALSE NA NA FALSE NA NA
Roseburia_inulinivorans_61943 XQA TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 XQB TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 XRA FALSE FALSE NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XRB FALSE FALSE NA FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XSA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XSB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 XTA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 XTB FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 XUA FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 XUB FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 YAB FALSE FALSE NA FALSE NA NA
Roseburia_inulinivorans_61943 YAC FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 YAD FALSE FALSE FALSE FALSE NA FALSE
Roseburia_inulinivorans_61943 YBA FALSE NA NA NA NA FALSE
Roseburia_inulinivorans_61943 YBC FALSE NA NA NA NA FALSE
Roseburia_inulinivorans_61943 ZAA TRUE NA NA NA FALSE TRUE
Roseburia_inulinivorans_61943 ZAB TRUE NA NA NA FALSE TRUE
Roseburia_inulinivorans_61943 ZCA TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 ZCB TRUE TRUE TRUE TRUE TRUE TRUE
Roseburia_inulinivorans_61943 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_inulinivorans_61943 ZEA FALSE NA NA FALSE NA NA
Roseburia_inulinivorans_61943 ZEC FALSE NA NA FALSE NA NA
Ruminococcus_bicirculans_59300 XDA FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 XDB FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 XEA FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 XEB FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 XFA FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XFB FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XGA FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 XGB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XHA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 XHB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 XHC FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 XIA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 XIB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 XKA FALSE NA NA NA NA NA
Ruminococcus_bicirculans_59300 XKB FALSE NA NA NA NA NA
Ruminococcus_bicirculans_59300 XLA TRUE NA TRUE TRUE NA TRUE
Ruminococcus_bicirculans_59300 XLB TRUE NA TRUE TRUE NA TRUE
Ruminococcus_bicirculans_59300 XNA FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 XNB FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 XOA FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 XOB FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 XVA TRUE NA NA TRUE TRUE TRUE
Ruminococcus_bicirculans_59300 XVB TRUE NA NA TRUE TRUE TRUE
Ruminococcus_bicirculans_59300 YAA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 YAB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 YAC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_bicirculans_59300 YAD FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 YBA FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 YBC FALSE NA NA NA FALSE FALSE
Ruminococcus_bicirculans_59300 YEA FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 YEB FALSE FALSE NA FALSE NA NA
Ruminococcus_bicirculans_59300 ZCA TRUE NA NA NA TRUE TRUE
Ruminococcus_bicirculans_59300 ZCB TRUE NA NA NA TRUE TRUE
Ruminococcus_bicirculans_59300 ZDA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_bicirculans_59300 ZDB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_bromii_62047 XIA TRUE TRUE NA TRUE NA TRUE
Ruminococcus_bromii_62047 XIB TRUE TRUE NA TRUE NA TRUE
Ruminococcus_bromii_62047 XJA TRUE TRUE NA TRUE NA NA
Ruminococcus_bromii_62047 XJB TRUE TRUE NA TRUE NA NA
Ruminococcus_bromii_62047 XLA TRUE FALSE TRUE TRUE FALSE TRUE
Ruminococcus_bromii_62047 XLB TRUE FALSE TRUE TRUE FALSE TRUE
Ruminococcus_bromii_62047 XOA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bromii_62047 XOB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_bromii_62047 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bromii_62047 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bromii_62047 YBA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bromii_62047 YBB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_bromii_62047 YCA FALSE FALSE NA FALSE NA NA
Ruminococcus_bromii_62047 YCB FALSE FALSE NA FALSE NA NA
Ruminococcus_bromii_62047 ZDA TRUE NA NA NA TRUE TRUE
Ruminococcus_bromii_62047 ZDB TRUE NA NA NA TRUE TRUE
Ruminococcus_callidus_61479 XGA TRUE TRUE NA TRUE FALSE FALSE
Ruminococcus_callidus_61479 XGB TRUE TRUE TRUE TRUE TRUE TRUE
Ruminococcus_callidus_61479 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Ruminococcus_callidus_61479 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_callidus_61479 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_gnavus_57638 XAA FALSE NA NA NA NA FALSE
Ruminococcus_gnavus_57638 XAD FALSE NA NA NA NA FALSE
Ruminococcus_gnavus_57638 XBA FALSE NA NA NA FALSE FALSE
Ruminococcus_gnavus_57638 XBB FALSE NA NA NA FALSE FALSE
Ruminococcus_gnavus_57638 XKA FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_gnavus_57638 XKB FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_gnavus_57638 XLA TRUE NA NA TRUE NA NA
Ruminococcus_gnavus_57638 XLB TRUE NA NA TRUE NA NA
Ruminococcus_gnavus_57638 XOA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_gnavus_57638 XOB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XBA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_lactaris_55568 XBB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_lactaris_55568 XGA FALSE NA NA FALSE NA NA
Ruminococcus_lactaris_55568 XGB FALSE NA NA FALSE NA NA
Ruminococcus_lactaris_55568 XIA FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_lactaris_55568 XIB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_lactaris_55568 XIC FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_lactaris_55568 XOA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XOB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XPA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XPB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XQA TRUE TRUE NA TRUE NA NA
Ruminococcus_lactaris_55568 XQB TRUE TRUE NA TRUE NA NA
Ruminococcus_lactaris_55568 XTA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 XTB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 YAC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 YAD FALSE NA FALSE FALSE NA FALSE
Ruminococcus_lactaris_55568 YBA TRUE NA TRUE TRUE NA TRUE
Ruminococcus_lactaris_55568 YBC TRUE NA TRUE TRUE NA TRUE
Ruminococcus_lactaris_55568 ZAA TRUE NA TRUE TRUE TRUE TRUE
Ruminococcus_lactaris_55568 ZAB TRUE NA TRUE TRUE TRUE TRUE
Ruminococcus_lactaris_55568 ZAC TRUE NA NA NA TRUE TRUE
Ruminococcus_obeum_61472 XEA FALSE NA NA NA FALSE FALSE
Ruminococcus_obeum_61472 XEB FALSE NA NA NA FALSE FALSE
Ruminococcus_obeum_61472 XFA TRUE NA TRUE TRUE TRUE TRUE
Ruminococcus_obeum_61472 XFB TRUE NA TRUE TRUE TRUE TRUE
Ruminococcus_obeum_61472 XGA FALSE NA NA NA NA FALSE
Ruminococcus_obeum_61472 XGB FALSE NA NA NA FALSE FALSE
Ruminococcus_obeum_61472 XGC FALSE NA NA NA FALSE FALSE
Ruminococcus_obeum_61472 XIA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XIB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XIC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XPA TRUE TRUE FALSE TRUE NA FALSE
Ruminococcus_obeum_61472 XPB TRUE TRUE FALSE TRUE NA FALSE
Ruminococcus_obeum_61472 XQA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XQB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XTA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XTB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_obeum_61472 XVA FALSE NA NA NA NA FALSE
Ruminococcus_obeum_61472 XVB FALSE NA NA NA NA FALSE
Ruminococcus_obeum_61472 YBA FALSE NA NA NA FALSE FALSE
Ruminococcus_obeum_61472 YBB FALSE NA NA NA FALSE FALSE
Ruminococcus_sp_55468 XAA FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XAC FALSE FALSE NA FALSE NA NA
Ruminococcus_sp_55468 XAD FALSE FALSE NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XBA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XBB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XDA FALSE NA NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XDB FALSE NA NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XFA FALSE NA NA FALSE NA FALSE
Ruminococcus_sp_55468 XFB FALSE NA NA FALSE NA FALSE
Ruminococcus_sp_55468 XGA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XGC FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XIA TRUE FALSE NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XIB TRUE FALSE NA FALSE FALSE FALSE
Ruminococcus_sp_55468 XLA TRUE FALSE TRUE TRUE TRUE TRUE
Ruminococcus_sp_55468 XLB TRUE FALSE TRUE TRUE TRUE TRUE
Ruminococcus_sp_55468 XNA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_sp_55468 XNB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_sp_55468 XOA FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_sp_55468 XOB FALSE FALSE FALSE FALSE NA FALSE
Ruminococcus_sp_55468 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XRA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XRB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XVA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 XVB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 YBA FALSE NA NA FALSE FALSE FALSE
Ruminococcus_sp_55468 YBB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 YBC FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 ZAA TRUE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_sp_55468 ZAB TRUE FALSE FALSE FALSE TRUE TRUE
Ruminococcus_sp_55468 ZAC TRUE NA NA NA TRUE TRUE
Ruminococcus_sp_55468 ZEA FALSE FALSE NA FALSE NA NA
Ruminococcus_sp_55468 ZEB FALSE FALSE NA FALSE NA NA
Ruminococcus_torques_62045 XDA FALSE NA NA NA FALSE FALSE
Ruminococcus_torques_62045 XDB FALSE NA NA NA FALSE FALSE
Ruminococcus_torques_62045 XEA FALSE NA NA NA FALSE FALSE
Ruminococcus_torques_62045 XEB FALSE NA NA NA FALSE FALSE
Ruminococcus_torques_62045 XFA FALSE NA NA NA NA FALSE
Ruminococcus_torques_62045 XFB FALSE NA NA NA NA FALSE
Ruminococcus_torques_62045 XGA TRUE TRUE TRUE TRUE TRUE TRUE
Ruminococcus_torques_62045 XGB TRUE TRUE TRUE TRUE TRUE TRUE
Ruminococcus_torques_62045 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Ruminococcus_torques_62045 XHA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XHB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XHC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XIA TRUE NA FALSE FALSE NA TRUE
Ruminococcus_torques_62045 XIB TRUE NA NA NA NA TRUE
Ruminococcus_torques_62045 XIC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XNA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XNB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XTA FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XTB FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 XUA FALSE NA NA NA NA FALSE
Ruminococcus_torques_62045 XUB FALSE NA NA NA NA FALSE
Ruminococcus_torques_62045 YAC FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 YAD FALSE NA FALSE FALSE NA FALSE
Ruminococcus_torques_62045 YBA FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_torques_62045 YBB FALSE NA FALSE FALSE FALSE FALSE
Ruminococcus_torques_62045 YEB FALSE FALSE NA FALSE NA NA
Ruminococcus_torques_62045 YEC FALSE FALSE NA FALSE NA NA
Ruminococcus_torques_62045 ZAA FALSE NA NA NA FALSE FALSE
Ruminococcus_torques_62045 ZAB TRUE NA NA NA TRUE TRUE
Ruminococcus_torques_62045 ZAC TRUE NA NA NA TRUE TRUE
Streptococcus_thermophilus_54772 XQA FALSE NA NA NA NA NA
Streptococcus_thermophilus_54772 XQB FALSE NA NA NA NA NA
Streptococcus_thermophilus_54772 ZDA FALSE NA NA NA FALSE FALSE
Streptococcus_thermophilus_54772 ZDB FALSE NA NA NA FALSE FALSE
Subdoligranulum_sp_62068 XDA FALSE NA NA NA FALSE FALSE
Subdoligranulum_sp_62068 XDB FALSE NA NA NA FALSE FALSE
Subdoligranulum_sp_62068 XPA TRUE NA NA NA NA NA
Subdoligranulum_sp_62068 XPB TRUE NA NA NA NA NA
Sutterella_wadsworthensis_56828 XEA FALSE FALSE NA FALSE NA NA
Sutterella_wadsworthensis_56828 XEB FALSE FALSE NA FALSE NA NA
Sutterella_wadsworthensis_56828 XIB FALSE NA FALSE FALSE FALSE FALSE
Sutterella_wadsworthensis_56828 XIC FALSE NA FALSE FALSE FALSE FALSE
Sutterella_wadsworthensis_56828 YCA TRUE TRUE NA TRUE NA NA
Sutterella_wadsworthensis_56828 YCB TRUE TRUE NA TRUE NA NA
Sutterella_wadsworthensis_56828 ZAA TRUE TRUE TRUE TRUE TRUE TRUE
Sutterella_wadsworthensis_56828 ZAB TRUE TRUE TRUE TRUE TRUE TRUE
Sutterella_wadsworthensis_56828 ZAC TRUE NA NA NA TRUE TRUE
Sutterella_wadsworthensis_62218 XIA FALSE NA NA NA FALSE FALSE
Sutterella_wadsworthensis_62218 XIC FALSE NA NA NA FALSE FALSE
