species_id sample1 strainSharedAnyTimepoint
Roseburia_hominis_61877 ZEC-001 FALSE
Roseburia_hominis_61877 ZEC-064 FALSE
Roseburia_intestinalis_56239 XAC-029 FALSE
Roseburia_intestinalis_56239 XAC-036 FALSE
Roseburia_intestinalis_56239 XAC-064 FALSE
Roseburia_intestinalis_56239 XAC-224 FALSE
Roseburia_intestinalis_56239 XAD-036 FALSE
Roseburia_intestinalis_56239 XAD-063 FALSE
Roseburia_intestinalis_56239 XAD-225 FALSE
Roseburia_intestinalis_56239 XCA-604 FALSE
Roseburia_intestinalis_56239 XCB-001 FALSE
Roseburia_intestinalis_56239 XCB-029 FALSE
Roseburia_intestinalis_56239 XCB-036 FALSE
Roseburia_intestinalis_56239 XCB-064 FALSE
Roseburia_intestinalis_56239 XCB-258 FALSE
Roseburia_intestinalis_56239 XCB-310 FALSE
Roseburia_intestinalis_56239 XCB-410 FALSE
Roseburia_intestinalis_56239 XCB-604 FALSE
Roseburia_intestinalis_56239 XCB-695 FALSE
Roseburia_intestinalis_56239 XCB-804 FALSE
Roseburia_intestinalis_56239 XEA-001 FALSE
Roseburia_intestinalis_56239 XEA-016 FALSE
Roseburia_intestinalis_56239 XEA-023 FALSE
Roseburia_intestinalis_56239 XEA-026 FALSE
Roseburia_intestinalis_56239 XEA-027 FALSE
Roseburia_intestinalis_56239 XEA-029 FALSE
Roseburia_intestinalis_56239 XEA-030 FALSE
Roseburia_intestinalis_56239 XEA-036 FALSE
Roseburia_intestinalis_56239 XEA-037 FALSE
Roseburia_intestinalis_56239 XEA-302 FALSE
Roseburia_intestinalis_56239 XEA-390 FALSE
Roseburia_intestinalis_56239 XEB-029 FALSE
Roseburia_intestinalis_56239 XFA-031 FALSE
Roseburia_intestinalis_56239 XFA-036 FALSE
Roseburia_intestinalis_56239 XFB-001 FALSE
Roseburia_intestinalis_56239 XFB-029 FALSE
Roseburia_intestinalis_56239 XFB-036 FALSE
Roseburia_intestinalis_56239 XFB-242 FALSE
Roseburia_intestinalis_56239 XFB-313 FALSE
Roseburia_intestinalis_56239 XGA-024 FALSE
Roseburia_intestinalis_56239 XGA-029 FALSE
Roseburia_intestinalis_56239 XGA-033 FALSE
Roseburia_intestinalis_56239 XGA-036 FALSE
Roseburia_intestinalis_56239 XGA-039 FALSE
Roseburia_intestinalis_56239 XGA-044 FALSE
Roseburia_intestinalis_56239 XGA-057 FALSE
Roseburia_intestinalis_56239 XGA-064 FALSE
Roseburia_intestinalis_56239 XGB-001 TRUE
Roseburia_intestinalis_56239 XGB-029 TRUE
Roseburia_intestinalis_56239 XGB-064 TRUE
Roseburia_intestinalis_56239 XGB-252 FALSE
Roseburia_intestinalis_56239 XGB-428 FALSE
Roseburia_intestinalis_56239 XGC-029 TRUE
Roseburia_intestinalis_56239 XGC-252 TRUE
Roseburia_intestinalis_56239 XGC-364 TRUE
Roseburia_intestinalis_56239 XHA-029 FALSE
Roseburia_intestinalis_56239 XHA-036 FALSE
Roseburia_intestinalis_56239 XHC-001 FALSE
Roseburia_intestinalis_56239 XHC-027 FALSE
Roseburia_intestinalis_56239 XHC-029 FALSE
Roseburia_intestinalis_56239 XHC-031 FALSE
Roseburia_intestinalis_56239 XHC-033 FALSE
Roseburia_intestinalis_56239 XHC-036 FALSE
Roseburia_intestinalis_56239 XHC-038 FALSE
Roseburia_intestinalis_56239 XHC-039 FALSE
Roseburia_intestinalis_56239 XHC-044 FALSE
Roseburia_intestinalis_56239 XHC-064 FALSE
Roseburia_intestinalis_56239 XIA-008 TRUE
Roseburia_intestinalis_56239 XIA-015 TRUE
Roseburia_intestinalis_56239 XIA-027 TRUE
Roseburia_intestinalis_56239 XIA-028 TRUE
Roseburia_intestinalis_56239 XIA-029 TRUE
Roseburia_intestinalis_56239 XIA-030 TRUE
Roseburia_intestinalis_56239 XIA-031 TRUE
Roseburia_intestinalis_56239 XIA-032 TRUE
Roseburia_intestinalis_56239 XIA-057 TRUE
Roseburia_intestinalis_56239 XIA-064 TRUE
Roseburia_intestinalis_56239 XIB-064 TRUE
Roseburia_intestinalis_56239 XIC-028 FALSE
Roseburia_intestinalis_56239 XIC-029 FALSE
Roseburia_intestinalis_56239 XIC-064 FALSE
Roseburia_intestinalis_56239 XLA-001 TRUE
Roseburia_intestinalis_56239 XLA-050 TRUE
Roseburia_intestinalis_56239 XLA-064 TRUE
Roseburia_intestinalis_56239 XLA-148 TRUE
Roseburia_intestinalis_56239 XLB-001 TRUE
Roseburia_intestinalis_56239 XLB-029 TRUE
Roseburia_intestinalis_56239 XLB-036 TRUE
Roseburia_intestinalis_56239 XLB-064 TRUE
Roseburia_intestinalis_56239 XOA-029 FALSE
Roseburia_intestinalis_56239 XOB-001 FALSE
Roseburia_intestinalis_56239 XOB-028 FALSE
Roseburia_intestinalis_56239 XOB-036 FALSE
Roseburia_intestinalis_56239 XOB-129 FALSE
Roseburia_intestinalis_56239 XTA-024 FALSE
Roseburia_intestinalis_56239 XTA-026 FALSE
Roseburia_intestinalis_56239 XTA-029 FALSE
Roseburia_intestinalis_56239 XTA-030 FALSE
Roseburia_intestinalis_56239 XTA-057 FALSE
Roseburia_intestinalis_56239 XTA-064 FALSE
Roseburia_intestinalis_56239 XTB-028 FALSE
Roseburia_intestinalis_56239 XTB-065 FALSE
Roseburia_intestinalis_56239 XUA-022 FALSE
Roseburia_intestinalis_56239 XUA-029 FALSE
Roseburia_intestinalis_56239 XUA-030 FALSE
Roseburia_intestinalis_56239 XUA-031 FALSE
Roseburia_intestinalis_56239 XUA-033 FALSE
Roseburia_intestinalis_56239 XUA-034 FALSE
Roseburia_intestinalis_56239 XUA-035 FALSE
Roseburia_intestinalis_56239 XUA-036 FALSE
Roseburia_intestinalis_56239 XUA-038 FALSE
Roseburia_intestinalis_56239 XUA-039 FALSE
Roseburia_intestinalis_56239 XUA-040 FALSE
Roseburia_intestinalis_56239 XUA-043 FALSE
Roseburia_intestinalis_56239 XUA-050 FALSE
Roseburia_intestinalis_56239 XUA-064 FALSE
Roseburia_intestinalis_56239 XUA-129 FALSE
Roseburia_intestinalis_56239 XUA-221 FALSE
Roseburia_intestinalis_56239 XUA-318 FALSE
Roseburia_intestinalis_56239 XUA-397 FALSE
Roseburia_intestinalis_56239 XUB-001 FALSE
Roseburia_intestinalis_56239 XUB-029 FALSE
Roseburia_intestinalis_56239 XUB-064 FALSE
Roseburia_intestinalis_56239 XUB-130 FALSE
Roseburia_intestinalis_56239 XUB-221 FALSE
Roseburia_intestinalis_56239 XVA-617 FALSE
Roseburia_intestinalis_56239 XVB-310 FALSE
Roseburia_intestinalis_56239 YAA-001 FALSE
Roseburia_intestinalis_56239 YAA-064 TRUE
Roseburia_intestinalis_56239 YAB-001 FALSE
Roseburia_intestinalis_56239 YAC-001 TRUE
Roseburia_intestinalis_56239 YAC-064 TRUE
Roseburia_intestinalis_56239 YAD-001 FALSE
Roseburia_intestinalis_56239 YAD-064 FALSE
Roseburia_intestinalis_56239 YEA-004 FALSE
Roseburia_intestinalis_56239 YEB-001 FALSE
Roseburia_intestinalis_56239 YEB-002 FALSE
Roseburia_intestinalis_56239 YEC-005 FALSE
Roseburia_intestinalis_56239 ZCA-001 FALSE
Roseburia_intestinalis_56239 ZCA-064 FALSE
Roseburia_intestinalis_56239 ZCA-260 FALSE
Roseburia_intestinalis_56239 ZCA-323 FALSE
Roseburia_intestinalis_56239 ZCB-001 FALSE
Roseburia_intestinalis_56239 ZCB-064 FALSE
Roseburia_intestinalis_56239 ZCB-261 FALSE
Roseburia_intestinalis_56239 ZCB-323 FALSE
Roseburia_intestinalis_56239 ZCB-408 FALSE
Roseburia_intestinalis_56239 ZCB-505 FALSE
Roseburia_intestinalis_56239 ZCB-597 FALSE
Roseburia_intestinalis_56239 ZDA-001 FALSE
Roseburia_intestinalis_56239 ZDA-065 FALSE
Roseburia_intestinalis_56239 ZDA-598 FALSE
Roseburia_intestinalis_56239 ZDB-001 FALSE
Roseburia_intestinalis_56239 ZDB-064 FALSE
Roseburia_intestinalis_56239 ZDB-261 FALSE
Roseburia_intestinalis_56239 ZDB-324 FALSE
Roseburia_intestinalis_56239 ZDB-506 FALSE
Roseburia_intestinalis_56239 ZDB-596 FALSE
Roseburia_inulinivorans_61943 XAA-002 FALSE
Roseburia_inulinivorans_61943 XAA-026 FALSE
Roseburia_inulinivorans_61943 XAA-027 FALSE
Roseburia_inulinivorans_61943 XAA-028 FALSE
Roseburia_inulinivorans_61943 XAC-002 FALSE
Roseburia_inulinivorans_61943 XAC-029 FALSE
Roseburia_inulinivorans_61943 XBA-001 TRUE
Roseburia_inulinivorans_61943 XBA-008 TRUE
Roseburia_inulinivorans_61943 XBA-029 TRUE
Roseburia_inulinivorans_61943 XBB-001 FALSE
Roseburia_inulinivorans_61943 XBB-029 FALSE
Roseburia_inulinivorans_61943 XBB-034 FALSE
Roseburia_inulinivorans_61943 XBB-036 FALSE
Roseburia_inulinivorans_61943 XBB-064 TRUE
Roseburia_inulinivorans_61943 XBB-066 TRUE
Roseburia_inulinivorans_61943 XBB-204 TRUE
Roseburia_inulinivorans_61943 XBB-240 FALSE
Roseburia_inulinivorans_61943 XBB-274 FALSE
Roseburia_inulinivorans_61943 XBB-351 FALSE
Roseburia_inulinivorans_61943 XCA-001 TRUE
Roseburia_inulinivorans_61943 XCA-035 TRUE
Roseburia_inulinivorans_61943 XCA-036 TRUE
Roseburia_inulinivorans_61943 XCA-050 TRUE
Roseburia_inulinivorans_61943 XCA-258 TRUE
Roseburia_inulinivorans_61943 XCA-317 TRUE
Roseburia_inulinivorans_61943 XCA-604 FALSE
Roseburia_inulinivorans_61943 XCA-695 TRUE
Roseburia_inulinivorans_61943 XCA-805 TRUE
Roseburia_inulinivorans_61943 XCB-001 FALSE
Roseburia_inulinivorans_61943 XCB-258 FALSE
Roseburia_inulinivorans_61943 XCB-310 FALSE
Roseburia_inulinivorans_61943 XCB-410 FALSE
Roseburia_inulinivorans_61943 XCB-604 TRUE
Roseburia_inulinivorans_61943 XCB-695 TRUE
Roseburia_inulinivorans_61943 XCB-804 TRUE
Roseburia_inulinivorans_61943 XDA-001 FALSE
Roseburia_inulinivorans_61943 XDA-029 FALSE
Roseburia_inulinivorans_61943 XDA-036 FALSE
Roseburia_inulinivorans_61943 XDA-268 FALSE
Roseburia_inulinivorans_61943 XDA-330 FALSE
Roseburia_inulinivorans_61943 XDB-330 FALSE
Roseburia_inulinivorans_61943 XEA-001 FALSE
Roseburia_inulinivorans_61943 XEA-008 FALSE
Roseburia_inulinivorans_61943 XEA-016 FALSE
Roseburia_inulinivorans_61943 XEA-023 FALSE
Roseburia_inulinivorans_61943 XEA-024 FALSE
Roseburia_inulinivorans_61943 XEA-025 FALSE
Roseburia_inulinivorans_61943 XEA-026 FALSE
Roseburia_inulinivorans_61943 XEA-027 FALSE
Roseburia_inulinivorans_61943 XEA-028 FALSE
Roseburia_inulinivorans_61943 XEA-029 FALSE
Roseburia_inulinivorans_61943 XEA-030 FALSE
Roseburia_inulinivorans_61943 XEA-034 FALSE
Roseburia_inulinivorans_61943 XEA-036 FALSE
Roseburia_inulinivorans_61943 XEA-037 FALSE
Roseburia_inulinivorans_61943 XEA-038 FALSE
Roseburia_inulinivorans_61943 XEA-040 FALSE
Roseburia_inulinivorans_61943 XEA-043 FALSE
Roseburia_inulinivorans_61943 XEA-057 FALSE
Roseburia_inulinivorans_61943 XEA-064 FALSE
Roseburia_inulinivorans_61943 XEA-302 FALSE
Roseburia_inulinivorans_61943 XEB-001 FALSE
Roseburia_inulinivorans_61943 XEB-029 FALSE
Roseburia_inulinivorans_61943 XEB-036 FALSE
Roseburia_inulinivorans_61943 XEB-064 FALSE
Roseburia_inulinivorans_61943 XEB-293 FALSE
Roseburia_inulinivorans_61943 XFA-001 FALSE
Roseburia_inulinivorans_61943 XFA-015 FALSE
Roseburia_inulinivorans_61943 XFA-022 FALSE
Roseburia_inulinivorans_61943 XFA-023 FALSE
Roseburia_inulinivorans_61943 XFA-024 FALSE
Roseburia_inulinivorans_61943 XFA-025 FALSE
Roseburia_inulinivorans_61943 XFA-026 FALSE
Roseburia_inulinivorans_61943 XFA-027 FALSE
Roseburia_inulinivorans_61943 XFA-028 FALSE
Roseburia_inulinivorans_61943 XFA-029 FALSE
Roseburia_inulinivorans_61943 XFA-030 FALSE
Roseburia_inulinivorans_61943 XFA-031 FALSE
Roseburia_inulinivorans_61943 XFA-033 FALSE
Roseburia_inulinivorans_61943 XFA-034 FALSE
Roseburia_inulinivorans_61943 XFA-035 FALSE
Roseburia_inulinivorans_61943 XFA-036 FALSE
Roseburia_inulinivorans_61943 XFA-039 FALSE
Roseburia_inulinivorans_61943 XFA-064 FALSE
Roseburia_inulinivorans_61943 XFA-242 FALSE
Roseburia_inulinivorans_61943 XFA-312 FALSE
Roseburia_inulinivorans_61943 XFB-001 FALSE
Roseburia_inulinivorans_61943 XFB-029 FALSE
Roseburia_inulinivorans_61943 XFB-313 FALSE
Roseburia_inulinivorans_61943 XHA-003 FALSE
Roseburia_inulinivorans_61943 XHB-001 FALSE
Roseburia_inulinivorans_61943 XHB-029 FALSE
Roseburia_inulinivorans_61943 XHB-036 FALSE
Roseburia_inulinivorans_61943 XHB-064 FALSE
Roseburia_inulinivorans_61943 XHC-001 FALSE
Roseburia_inulinivorans_61943 XHC-027 FALSE
Roseburia_inulinivorans_61943 XHC-028 FALSE
Roseburia_inulinivorans_61943 XHC-029 FALSE
Roseburia_inulinivorans_61943 XHC-030 FALSE
Roseburia_inulinivorans_61943 XHC-031 FALSE
Roseburia_inulinivorans_61943 XHC-032 FALSE
Roseburia_inulinivorans_61943 XHC-036 FALSE
Roseburia_inulinivorans_61943 XHC-044 FALSE
Roseburia_inulinivorans_61943 XHC-064 FALSE
Roseburia_inulinivorans_61943 XIA-002 FALSE
Roseburia_inulinivorans_61943 XIA-008 FALSE
Roseburia_inulinivorans_61943 XIA-015 FALSE
Roseburia_inulinivorans_61943 XIA-023 FALSE
Roseburia_inulinivorans_61943 XIA-024 TRUE
Roseburia_inulinivorans_61943 XIA-025 TRUE
Roseburia_inulinivorans_61943 XIA-026 TRUE
Roseburia_inulinivorans_61943 XIA-027 TRUE
Roseburia_inulinivorans_61943 XIA-028 TRUE
Roseburia_inulinivorans_61943 XIA-029 TRUE
Roseburia_inulinivorans_61943 XIA-030 TRUE
Roseburia_inulinivorans_61943 XIA-031 TRUE
Roseburia_inulinivorans_61943 XIA-032 TRUE
Roseburia_inulinivorans_61943 XIA-045 TRUE
Roseburia_inulinivorans_61943 XIA-050 TRUE
Roseburia_inulinivorans_61943 XIA-057 TRUE
Roseburia_inulinivorans_61943 XIA-064 TRUE
Roseburia_inulinivorans_61943 XIA-199 TRUE
Roseburia_inulinivorans_61943 XIA-259 TRUE
Roseburia_inulinivorans_61943 XIA-277 TRUE
Roseburia_inulinivorans_61943 XIB-002 TRUE
Roseburia_inulinivorans_61943 XIB-029 TRUE
Roseburia_inulinivorans_61943 XIB-036 TRUE
Roseburia_inulinivorans_61943 XIB-064 TRUE
Roseburia_inulinivorans_61943 XIB-199 TRUE
Roseburia_inulinivorans_61943 XIB-259 TRUE
Roseburia_inulinivorans_61943 XIB-277 TRUE
Roseburia_inulinivorans_61943 XIC-008 TRUE
Roseburia_inulinivorans_61943 XIC-015 FALSE
Roseburia_inulinivorans_61943 XIC-024 TRUE
Roseburia_inulinivorans_61943 XIC-025 TRUE
Roseburia_inulinivorans_61943 XIC-026 TRUE
Roseburia_inulinivorans_61943 XIC-027 TRUE
Roseburia_inulinivorans_61943 XIC-028 TRUE
Roseburia_inulinivorans_61943 XIC-029 TRUE
Roseburia_inulinivorans_61943 XIC-034 TRUE
Roseburia_inulinivorans_61943 XIC-036 TRUE
Roseburia_inulinivorans_61943 XIC-057 TRUE
Roseburia_inulinivorans_61943 XIC-064 TRUE
Roseburia_inulinivorans_61943 XIC-198 TRUE
Roseburia_inulinivorans_61943 XJA-036 FALSE
Roseburia_inulinivorans_61943 XJA-039 FALSE
Roseburia_inulinivorans_61943 XJB-001 FALSE
Roseburia_inulinivorans_61943 XJB-029 FALSE
Roseburia_inulinivorans_61943 XMA-029 FALSE
Roseburia_inulinivorans_61943 XMA-064 FALSE
Roseburia_inulinivorans_61943 XMA-180 FALSE
Roseburia_inulinivorans_61943 XMA-264 FALSE
Roseburia_inulinivorans_61943 XMB-001 FALSE
Roseburia_inulinivorans_61943 XMB-029 FALSE
Roseburia_inulinivorans_61943 XMB-036 FALSE
Roseburia_inulinivorans_61943 XMB-064 FALSE
Roseburia_inulinivorans_61943 XMB-116 FALSE
Roseburia_inulinivorans_61943 XMB-180 FALSE
Roseburia_inulinivorans_61943 XMB-264 FALSE
Roseburia_inulinivorans_61943 XMB-359 FALSE
Roseburia_inulinivorans_61943 XOA-029 FALSE
Roseburia_inulinivorans_61943 XOA-030 FALSE
Roseburia_inulinivorans_61943 XOA-031 FALSE
Roseburia_inulinivorans_61943 XOA-032 FALSE
Roseburia_inulinivorans_61943 XOA-036 FALSE
Roseburia_inulinivorans_61943 XOA-038 FALSE
Roseburia_inulinivorans_61943 XOA-064 FALSE
Roseburia_inulinivorans_61943 XOA-129 FALSE
Roseburia_inulinivorans_61943 XOB-028 FALSE
Roseburia_inulinivorans_61943 XOB-129 FALSE
Roseburia_inulinivorans_61943 XPA-072 FALSE
Roseburia_inulinivorans_61943 XPB-008 FALSE
Roseburia_inulinivorans_61943 XQA-001 TRUE
Roseburia_inulinivorans_61943 XQA-015 TRUE
Roseburia_inulinivorans_61943 XQA-022 TRUE
Roseburia_inulinivorans_61943 XQA-024 TRUE
Roseburia_inulinivorans_61943 XQA-025 TRUE
Roseburia_inulinivorans_61943 XQA-029 TRUE
Roseburia_inulinivorans_61943 XQA-030 TRUE
Roseburia_inulinivorans_61943 XQA-031 TRUE
Roseburia_inulinivorans_61943 XQA-035 TRUE
Roseburia_inulinivorans_61943 XQA-036 TRUE
Roseburia_inulinivorans_61943 XQA-037 TRUE
Roseburia_inulinivorans_61943 XQA-038 TRUE
Roseburia_inulinivorans_61943 XQA-039 TRUE
Roseburia_inulinivorans_61943 XQA-040 TRUE
Roseburia_inulinivorans_61943 XQA-064 TRUE
Roseburia_inulinivorans_61943 XQA-133 TRUE
Roseburia_inulinivorans_61943 XQA-244 TRUE
Roseburia_inulinivorans_61943 XQA-532 TRUE
Roseburia_inulinivorans_61943 XQB-001 TRUE
Roseburia_inulinivorans_61943 XQB-029 TRUE
Roseburia_inulinivorans_61943 XQB-036 TRUE
Roseburia_inulinivorans_61943 XQB-064 TRUE
Roseburia_inulinivorans_61943 XQB-133 TRUE
Roseburia_inulinivorans_61943 XQB-452 FALSE
Roseburia_inulinivorans_61943 XRA-001 FALSE
Roseburia_inulinivorans_61943 XRA-029 FALSE
Roseburia_inulinivorans_61943 XRA-153 FALSE
Roseburia_inulinivorans_61943 XRB-002 FALSE
Roseburia_inulinivorans_61943 XRB-029 FALSE
Roseburia_inulinivorans_61943 XRB-036 FALSE
Roseburia_inulinivorans_61943 XRB-059 FALSE
Roseburia_inulinivorans_61943 XRB-153 FALSE
Roseburia_inulinivorans_61943 XSA-001 FALSE
Roseburia_inulinivorans_61943 XSA-029 FALSE
Roseburia_inulinivorans_61943 XSA-030 FALSE
Roseburia_inulinivorans_61943 XSA-034 FALSE
Roseburia_inulinivorans_61943 XSA-036 FALSE
Roseburia_inulinivorans_61943 XSA-057 FALSE
Roseburia_inulinivorans_61943 XSA-064 FALSE
Roseburia_inulinivorans_61943 XSA-534 FALSE
Roseburia_inulinivorans_61943 XSB-001 FALSE
Roseburia_inulinivorans_61943 XSB-029 FALSE
Roseburia_inulinivorans_61943 XSB-036 FALSE
Roseburia_inulinivorans_61943 XSB-147 FALSE
Roseburia_inulinivorans_61943 XSB-533 FALSE
Roseburia_inulinivorans_61943 XTA-001 FALSE
Roseburia_inulinivorans_61943 XTA-024 FALSE
Roseburia_inulinivorans_61943 XTA-026 FALSE
Roseburia_inulinivorans_61943 XTA-036 FALSE
Roseburia_inulinivorans_61943 XTA-037 FALSE
Roseburia_inulinivorans_61943 XTA-039 FALSE
Roseburia_inulinivorans_61943 XTA-043 FALSE
Roseburia_inulinivorans_61943 XTB-001 FALSE
Roseburia_inulinivorans_61943 XTB-028 FALSE
Roseburia_inulinivorans_61943 XTB-065 FALSE
Roseburia_inulinivorans_61943 XUA-001 FALSE
Roseburia_inulinivorans_61943 XUA-008 FALSE
Roseburia_inulinivorans_61943 XUA-029 FALSE
Roseburia_inulinivorans_61943 XUA-034 FALSE
Roseburia_inulinivorans_61943 XUA-036 FALSE
Roseburia_inulinivorans_61943 XUA-064 FALSE
Roseburia_inulinivorans_61943 XUA-129 FALSE
Roseburia_inulinivorans_61943 XUB-001 FALSE
Roseburia_inulinivorans_61943 XUB-029 FALSE
Roseburia_inulinivorans_61943 XUB-036 FALSE
Roseburia_inulinivorans_61943 XUB-064 FALSE
Roseburia_inulinivorans_61943 XUB-130 FALSE
Roseburia_inulinivorans_61943 YAB-001 FALSE
Roseburia_inulinivorans_61943 YAC-001 FALSE
Roseburia_inulinivorans_61943 YAC-064 FALSE
Roseburia_inulinivorans_61943 YAD-001 FALSE
Roseburia_inulinivorans_61943 YAD-064 FALSE
Roseburia_inulinivorans_61943 YBA-360 FALSE
Roseburia_inulinivorans_61943 YBC-043 FALSE
Roseburia_inulinivorans_61943 ZAA-263 FALSE
Roseburia_inulinivorans_61943 ZAA-326 FALSE
Roseburia_inulinivorans_61943 ZAA-504 FALSE
Roseburia_inulinivorans_61943 ZAA-817 TRUE
Roseburia_inulinivorans_61943 ZAB-002 TRUE
Roseburia_inulinivorans_61943 ZAB-064 TRUE
Roseburia_inulinivorans_61943 ZAB-326 FALSE
Roseburia_inulinivorans_61943 ZAB-411 FALSE
Roseburia_inulinivorans_61943 ZAB-813 FALSE
Roseburia_inulinivorans_61943 ZCA-001 TRUE
Roseburia_inulinivorans_61943 ZCA-064 TRUE
Roseburia_inulinivorans_61943 ZCA-260 TRUE
Roseburia_inulinivorans_61943 ZCA-323 TRUE
Roseburia_inulinivorans_61943 ZCB-001 TRUE
Roseburia_inulinivorans_61943 ZCB-064 TRUE
Roseburia_inulinivorans_61943 ZCB-261 TRUE
Roseburia_inulinivorans_61943 ZCB-323 TRUE
Roseburia_inulinivorans_61943 ZDA-001 FALSE
Roseburia_inulinivorans_61943 ZDA-065 FALSE
Roseburia_inulinivorans_61943 ZDA-260 FALSE
Roseburia_inulinivorans_61943 ZDA-324 FALSE
Roseburia_inulinivorans_61943 ZDA-413 FALSE
Roseburia_inulinivorans_61943 ZDB-001 FALSE
Roseburia_inulinivorans_61943 ZDB-064 FALSE
Roseburia_inulinivorans_61943 ZDB-261 FALSE
Roseburia_inulinivorans_61943 ZDB-324 FALSE
Roseburia_inulinivorans_61943 ZDB-411 FALSE
Roseburia_inulinivorans_61943 ZDB-506 FALSE
Roseburia_inulinivorans_61943 ZDB-596 FALSE
Roseburia_inulinivorans_61943 ZEA-001 FALSE
Roseburia_inulinivorans_61943 ZEC-064 FALSE
Ruminococcus_bicirculans_59300 XDA-706 FALSE
Ruminococcus_bicirculans_59300 XDB-036 FALSE
Ruminococcus_bicirculans_59300 XDB-064 FALSE
Ruminococcus_bicirculans_59300 XDB-330 FALSE
Ruminococcus_bicirculans_59300 XDB-417 FALSE
Ruminococcus_bicirculans_59300 XDB-458 FALSE
Ruminococcus_bicirculans_59300 XDB-553 FALSE
Ruminococcus_bicirculans_59300 XDB-706 FALSE
Ruminococcus_bicirculans_59300 XEA-029 FALSE
Ruminococcus_bicirculans_59300 XEB-001 FALSE
Ruminococcus_bicirculans_59300 XEB-029 FALSE
Ruminococcus_bicirculans_59300 XEB-036 FALSE
Ruminococcus_bicirculans_59300 XEB-064 FALSE
Ruminococcus_bicirculans_59300 XEB-293 FALSE
Ruminococcus_bicirculans_59300 XFA-001 FALSE
Ruminococcus_bicirculans_59300 XFA-024 FALSE
Ruminococcus_bicirculans_59300 XFA-025 FALSE
Ruminococcus_bicirculans_59300 XFA-026 FALSE
Ruminococcus_bicirculans_59300 XFA-028 FALSE
Ruminococcus_bicirculans_59300 XFA-029 FALSE
Ruminococcus_bicirculans_59300 XFA-030 FALSE
Ruminococcus_bicirculans_59300 XFA-242 FALSE
Ruminococcus_bicirculans_59300 XFA-312 FALSE
Ruminococcus_bicirculans_59300 XFB-001 FALSE
Ruminococcus_bicirculans_59300 XFB-313 FALSE
Ruminococcus_bicirculans_59300 XGA-252 FALSE
Ruminococcus_bicirculans_59300 XGA-364 FALSE
Ruminococcus_bicirculans_59300 XGB-029 FALSE
Ruminococcus_bicirculans_59300 XGB-036 FALSE
Ruminococcus_bicirculans_59300 XGB-064 FALSE
Ruminococcus_bicirculans_59300 XGB-252 FALSE
Ruminococcus_bicirculans_59300 XGB-365 FALSE
Ruminococcus_bicirculans_59300 XGB-428 FALSE
Ruminococcus_bicirculans_59300 XGC-001 FALSE
Ruminococcus_bicirculans_59300 XGC-029 FALSE
Ruminococcus_bicirculans_59300 XGC-064 FALSE
Ruminococcus_bicirculans_59300 XGC-252 FALSE
Ruminococcus_bicirculans_59300 XGC-364 FALSE
Ruminococcus_bicirculans_59300 XGC-428 FALSE
Ruminococcus_bicirculans_59300 XHA-003 FALSE
Ruminococcus_bicirculans_59300 XHA-029 FALSE
Ruminococcus_bicirculans_59300 XHA-064 FALSE
Ruminococcus_bicirculans_59300 XHB-064 FALSE
Ruminococcus_bicirculans_59300 XHC-001 FALSE
Ruminococcus_bicirculans_59300 XHC-015 FALSE
Ruminococcus_bicirculans_59300 XHC-022 FALSE
Ruminococcus_bicirculans_59300 XHC-023 FALSE
Ruminococcus_bicirculans_59300 XHC-025 FALSE
Ruminococcus_bicirculans_59300 XHC-027 FALSE
Ruminococcus_bicirculans_59300 XHC-029 FALSE
Ruminococcus_bicirculans_59300 XHC-031 FALSE
Ruminococcus_bicirculans_59300 XHC-033 FALSE
Ruminococcus_bicirculans_59300 XHC-034 FALSE
Ruminococcus_bicirculans_59300 XHC-036 FALSE
Ruminococcus_bicirculans_59300 XHC-037 FALSE
Ruminococcus_bicirculans_59300 XHC-039 FALSE
Ruminococcus_bicirculans_59300 XHC-040 FALSE
Ruminococcus_bicirculans_59300 XHC-064 FALSE
Ruminococcus_bicirculans_59300 XIA-002 FALSE
Ruminococcus_bicirculans_59300 XIA-008 FALSE
Ruminococcus_bicirculans_59300 XIA-015 FALSE
Ruminococcus_bicirculans_59300 XIA-022 FALSE
Ruminococcus_bicirculans_59300 XIA-023 FALSE
Ruminococcus_bicirculans_59300 XIA-024 FALSE
Ruminococcus_bicirculans_59300 XIA-025 FALSE
Ruminococcus_bicirculans_59300 XIA-026 FALSE
Ruminococcus_bicirculans_59300 XIA-027 FALSE
Ruminococcus_bicirculans_59300 XIA-028 FALSE
Ruminococcus_bicirculans_59300 XIA-029 FALSE
Ruminococcus_bicirculans_59300 XIA-045 FALSE
Ruminococcus_bicirculans_59300 XIA-050 FALSE
Ruminococcus_bicirculans_59300 XIA-057 FALSE
Ruminococcus_bicirculans_59300 XIA-064 FALSE
Ruminococcus_bicirculans_59300 XIB-002 FALSE
Ruminococcus_bicirculans_59300 XIB-029 FALSE
Ruminococcus_bicirculans_59300 XIB-036 FALSE
Ruminococcus_bicirculans_59300 XIB-064 FALSE
Ruminococcus_bicirculans_59300 XIB-199 FALSE
Ruminococcus_bicirculans_59300 XIB-259 FALSE
Ruminococcus_bicirculans_59300 XIB-277 FALSE
Ruminococcus_bicirculans_59300 XKA-001 FALSE
