species sample1 sample2 subject1 subject2 hh1 hh2 timepoint1 timepoint2 sharedFixedDiffs sharedStrainFishing concordant consensusConservative consensusPermissive consensusFixedDiffs consensusStrainFishing consensusNA keyTimepoint1 keyTimepoint2
Anaerostipes_hadrus_55206 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_stercoris_56735 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQA-001 XUA-001 XQA XUA XQ XU 1 1 TRUE NA NA TRUE TRUE TRUE TRUE TRUE initial initial
Bifidobacterium_adolescentis_56815 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Odoribacter_splanchnicus_62174 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_bromii_62047 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQA-001 XUA-001 XQA XUA XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Acidaminococcus_intestini_54097 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_finegoldii_56071 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_putredinis_61533 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_shahii_62199 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_massiliensis_44749 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_stercoris_56735 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Barnesiella_intestinihominis_62208 XQA-001 XUB-001 XQA XUB XQ XU 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_hallii_61477 XQA-001 XUB-001 XQA XUB XQ XU 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XQA-001 XUB-001 XQA XUB XQ XU 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Odoribacter_splanchnicus_62174 XQA-001 XUB-001 XQA XUB XQ XU 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Oscillibacter_sp_60799 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQA-001 XUB-001 XQA XUB XQ XU 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Akkermansia_muciniphila_55290 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE TRUE FALSE FALSE TRUE FALSE TRUE NA initial initial
Bacteroides_ovatus_58035 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Coprococcus_comes_61587 XQA-001 XVA-001 XQA XVA XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_hallii_61477 XQA-001 XVA-001 XQA XVA XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_siraeum_57634 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Odoribacter_splanchnicus_62174 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Oscillospiraceae_bacterium_54867 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_obeum_61472 XQA-001 XVA-001 XQA XVA XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQA-001 XVA-001 XQA XVA XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Akkermansia_muciniphila_55290 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_onderdonkii_55464 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_putredinis_61533 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroidales_bacterium_58650 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_fragilis_54507 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Barnesiella_intestinihominis_62208 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Coprococcus_comes_61587 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Coprococcus_eutactus_61480 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Dialister_invisus_61905 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_siraeum_57634 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Lachnospiraceae_bacterium_51870 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Odoribacter_splanchnicus_62174 XQA-001 XVB-001 XQA XVB XQ XV 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQA-001 XVB-001 XQA XVB XQ XV 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_thetaiotaomicron_56941 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_lactaris_55568 XQB-001 XRA-001 XQB XRA XQ XR 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQB-001 XRA-001 XQB XRA XQ XR 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_putredinis_61533 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_thetaiotaomicron_56941 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Dialister_invisus_61905 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XQB-001 XRB-002 XQB XRB XQ XR 1 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQB-001 XRB-002 XQB XRB XQ XR 1 2 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE initial initial
Roseburia_intestinalis_56239 XQB-001 XRB-002 XQB XRB XQ XR 1 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_bromii_62047 XQB-001 XRB-002 XQB XRB XQ XR 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Burkholderiales_bacterium_56577 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_intestinalis_56239 XQB-001 XSA-001 XQB XSA XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_stercoris_56735 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Burkholderiales_bacterium_56577 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Coprococcus_comes_61587 XQB-001 XSB-001 XQB XSB XQ XS 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Dorea_longicatena_61473 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_hallii_61477 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_61481 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XQB-001 XSB-001 XQB XSB XQ XS 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XQB-001 XSB-001 XQB XSB XQ XS 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Akkermansia_muciniphila_55290 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XQB-001 XTA-001 XQB XTA XQ XT 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Dorea_formicigenerans_56346 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Dorea_longicatena_61473 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_hallii_61477 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XQB-001 XTA-001 XQB XTA XQ XT 1 1 TRUE NA NA TRUE TRUE TRUE TRUE TRUE initial initial
Faecalibacterium_prausnitzii_61481 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XQB-001 XTA-001 XQB XTA XQ XT 1 1 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE initial initial
Roseburia_inulinivorans_61943 XQB-001 XTA-001 XQB XTA XQ XT 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
